ID,Text,label,Label
facebook_corpus_msr_1947146,Azaaaan😂😂😂😂😂😂😂,CAG,1
facebook_corpus_msr_1947149,Bhai tu b apne ghr m हवन करता है क्या,CAG,1
facebook_corpus_msr_1947151,साला गवार मदरसा में इतना ही ज्ञान देते   हो?,CAG,1
facebook_corpus_msr_1947155,Kya yar Bebkufi vala Saval karte ho😁,CAG,1
facebook_corpus_msr_1947159,Moulana Chu....Ya hote hai ? Ya Chu....Ya Moulana hote hai?,CAG,1
facebook_corpus_msr_1947162,ये गलत बात कर रहे है मौलाना लोग मै इस क समर्थन नही करता,CAG,1
facebook_corpus_msr_1947163,अबे गधे ये योगी है रोगी और भोगी नही,CAG,1
facebook_corpus_msr_1947164,Ager orato ko pasand nhi to nhi,CAG,1
facebook_corpus_msr_1947166,बस आप मुझे याद कारलो ये ही काफी हे आपके लिये सर जी,CAG,1
facebook_corpus_msr_1947168,मुसलमानों से मोहब्त हो सकती है इस्लाम से नहीं,CAG,1
facebook_corpus_msr_1947169,Ajam khan se bolo.... Ram ji ki AARTI kare....,CAG,1
facebook_corpus_msr_1947174,vote dene me kanjusi aur sarkar se itni ummide.,CAG,1
facebook_corpus_msr_1947176,साधू का धर्म जाति ढूंढ लिया❗आंतकवादीयों का धर्म जाति नहीं ढूंढ पाया मासूम #मीडिया 😎,CAG,1
facebook_corpus_msr_1947177,Apne ghar me tum kirtan kro pahle,CAG,1
facebook_corpus_msr_1947178,Beta hum Hindu hai tum thode na masjid me Pooja karate ho,CAG,1
facebook_corpus_msr_1947180,Jaruri nahin samjhi...,CAG,1
facebook_corpus_msr_1947196,Ye ansar raza ko koi nahi maanta hai,CAG,1
facebook_corpus_msr_1947207,"इसलिए क्योंकि सगुण ब्रह्म का उपासक पूजा करताहै,प्रार्थना करता है ,अजान नहीं लगाता।अजान अरबी विधि है तो भारतीय को अजानकरने की बात कहाँ से आई?जाकर अरबी शेख से पूजा करवाना तब अनर्गल बोलने का इनाम मिल जायेगा।",CAG,1
facebook_corpus_msr_1947211,Hahaha kya bewafuki hai,CAG,1
facebook_corpus_msr_1956240,"भरी आम की टोकरी से सबसे सड़े आम को चुन्ना और उससे अच्छे स्वाद की उम्मिद करना, सकारतमकता नहीं सिर्फ मूर्खता हैं.",CAG,1
facebook_corpus_msr_1956241,Shombhbadi app loak ajj kal zara apnea kom zorre apnea dagme sa ho ga haa jonab apnea up caffe strong te abb belkol ne kal koro ka dak lo tanda dagme sa,CAG,1
facebook_corpus_msr_1956244,"Kahan gye ramrajya krne wale. 
Ye Hai tunhara ramrajya.",CAG,1
facebook_corpus_msr_1956247,Abb dangal hoga.,CAG,1
facebook_corpus_msr_1956973,BC words kafi bade bade use kiye hai kaha Se chapey sach bataye,CAG,1
facebook_corpus_msr_1957018,"Modi G ne banaya ha Bharosa rakhiye accha hoga. :) 
Namo Namo.",CAG,1
facebook_corpus_msr_1961701,J S ram yogi j,CAG,1
facebook_corpus_msr_1963930,Bri jldi khayal aaya k bachey hain 😉😉,CAG,1
facebook_corpus_msr_1963940,"aaho kaka sardar ban jaa, banda bann jayenga",CAG,1
facebook_corpus_msr_1964747,Ghar ka na ghat ka. 😊,CAG,1
facebook_corpus_msr_1964750,Koi nai ji fer kdi sai nai te bjp join karlo,CAG,1
facebook_corpus_msr_1972718,Submit kisko karega. Rahul baba ko  ?,CAG,1
facebook_corpus_msr_1972723,"KYA NATAK HI,SUB CH----------HI",CAG,1
facebook_corpus_msr_1975569,#ISIS फिल्म का आखरी शॉट इराक मोसुल में चल रहा है लेकिन इस फिल्म का बॉक्स ऑफिस इंडिया में बीजेपी थिएटर में हुआ है इस फिल्म से #बगदादी ने जितना नहीं कमाया उससे कहीं जियादा #मोदी ने कमाया और 2019 तक ये फिल्म जोर शोर से चलेगी #Hindustanमें,CAG,1
facebook_corpus_msr_1978746,"इस बात की संभावना कितनी है कि #नाहिदा #आफरीन को रातोरात सुपरस्टार बनाने के लिए ये खेल खेला गया हो ? 

अपनी राय बताएं ।",CAG,1
facebook_corpus_msr_1978765,Maulana k fatme pe muh fadne wali media barielly me muslim gaon chodo k parche lage sb so gaye .gorakhpur me parche lage gaon chodo muslim,CAG,1
facebook_corpus_msr_1978771,"Modi Govt hai to ab bol rahe hai ki sirf appeal ki thi....😂😂
Gaand fat gayi mullo ki.",CAG,1
facebook_corpus_msr_1978772,chutya hai kya,CAG,1
facebook_corpus_msr_1978779,Comment remove karne se haqeeqat jhoot nahi hoga brother,CAG,1
facebook_corpus_msr_2018608,Ab koi ek open letter likhega :D,CAG,1
facebook_corpus_msr_2018623,😂😂😂😂sahi h,CAG,1
facebook_corpus_msr_2018669,"Madam zara dhyaan se, apka privilege nazar aa raha hai.",CAG,1
facebook_corpus_msr_2018683,Bacchey terey hi hai,CAG,1
facebook_corpus_msr_2020778,Hahaha to aj se h hawan kijye mahodya kahe jit jae trump aur muslim ke bahane hindu ko h ludhkana suru kar de to fir hirday parivartan ke lye hawan kijye,CAG,1
facebook_corpus_msr_2020783,"Ha bhai 
Sare k sare media house khareed liye. 
Total 7 years rule kia h BJP ne India me and baki 60 years congress but paisa sirf BPJ k pas h👍🏻
Kab nikloge apne shell se 😅",CAG,1
facebook_corpus_msr_2020785,Zameeruddin Pmp musalmano ka badhta Prabhav kaise nonsense baat kar rahe ho Bhai Kaun si galatfaime ma rahte ho,CAG,1
facebook_corpus_msr_2020797,"अरसा गुज़र गया उत्तर प्रदेश को मंडल की आग में जलते हुए,
राख ही बची है बाक़ी करोड़ों सपनों की ,
लगता था शायद इस आग से वापिस ना निकल पाएँगे ,
जाति की राजनीति में बस यूँ ही जलते जाएँगे ।
पर एक नयी सुबह नयी आशा लेकर आयी है ,
और दशकों के बाद माँ गंगा मुस्कुराई है ।
अरे भाई होली अपने साथ
भाजपा की सरकार लायी है ।

लाख लाख बधाई सभी को",CAG,1
facebook_corpus_msr_2020811,Punjab bhi likh lete list me. Ek baki q rakha,CAG,1
facebook_corpus_msr_2020829,Bihar wla yad h na...?,CAG,1
facebook_corpus_msr_2032139,Abrar Ahmed tumhare gharwalo Ko agar kuch ho Jata in bomblast mai too bhir bhi Aisa comment likhta.tum jaiso ke wajah se muslim ka image kharab ho Raha hai duniya mai,CAG,1
facebook_corpus_msr_2032159,Ab isme bhi BJP AA gyi..(+_+),CAG,1
facebook_corpus_msr_2032402,jb line lga kr paida kroge to yahi kam krenge .....,CAG,1
facebook_corpus_msr_2035735,शुक्र है आपने मणीशंकर का भाषण नहीं कर वाया। पापा से कहेंगे आप को डाटें ना।बच्चे गल्तियां कर देते हैं।,CAG,1
facebook_corpus_msr_2039505,Agar tujhe lag raha hai ki yeh sab likhkar BJP mei foot dalwaakar Modi ko badnaam kar lega toh yeh bhool hai ! Sushma jee toh hai hi mahaan but Modi is yug ke sarvocchh neta hain !,CAG,1
facebook_corpus_msr_2073053,Bjp ache din,CAG,1
facebook_corpus_msr_2073722,"Jaake Manmohan Singh,Chidambaram,Amarja Sen ki Pooja kar Jo wo bole unhi ko maan",CAG,1
facebook_corpus_msr_2073744,Hard work Karen ke liyae note kahaan  se aayein? Bhookhe peat kaam naheen hot a.,CAG,1
facebook_corpus_msr_2073745,sutiaapa ke degree kahi se lene ke jarurat nahi. ye apke sanskar me aur junm jat milta hai.,CAG,1
facebook_corpus_msr_2073763,"हावर्ड यूनिवर्सिटी से जुड़े 48 लोगो को अब तक नोबल पुरस्कार मिला है,

 हार्डवर्क वाले केवल अपनी डिग्री ही दिखा दे",CAG,1
facebook_corpus_msr_2073766,Tum sudharne ke liye karna padta ....kutto se niptne ka bas yahi tarika hai .laat ke bhut baat se .....,CAG,1
facebook_corpus_msr_2073767,Lagi mulle ke pachhwade me mirchi,CAG,1
facebook_corpus_msr_2073768,Modi sarkat atee hi gdp calculation me jhol jhal karke 2%barha deti iska matlab 5% hai,CAG,1
facebook_corpus_msr_2073769,Yeh fourth quater me pata chalega 10%ki jagah 7%yeh nahi dikh raha hai,CAG,1
facebook_corpus_msr_2073772,"Apnai haath main hai 
Jo dill karay wo data batao 
Dunyain jantii hai kitnai log bekar hogay demonetisation say",CAG,1
facebook_corpus_msr_2073776,"Shatup 
Pakistan me intolerance india se buhat kam hai 
India me terorist HINDOO hen",CAG,1
facebook_corpus_msr_2073784,Pm pr ab Taras ane laga h,CAG,1
facebook_corpus_msr_2073788,Isse Gawaar PM kabhi nahi bana!,CAG,1
facebook_corpus_msr_2073790,"bandar nhi bhai
gadha hai
sahi bola tha akhilesh ji ne",CAG,1
facebook_corpus_msr_2073797,Aur noble prize se jayada dum hota haii back**di me.,CAG,1
facebook_corpus_msr_2073806,Sir aap day college toh jao pehle,CAG,1
facebook_corpus_msr_2073808,मै नही कहता था कि हमारे देश मे चुतियो की कमी नही है  ।,CAG,1
facebook_corpus_msr_2073812,Subramanyam swami bolra.samjho aap log.,CAG,1
facebook_corpus_msr_2081675,Copy paste k ilawa kuch aur ata bhi hai😂,CAG,1
facebook_corpus_msr_2081677,"Javed Yar Khan, yehi toh hum kah rahe hain ke milke raho, gaddaron ka saath mat do jo apni rajneeti kar rahe hain",CAG,1
facebook_corpus_msr_2081679,Ha aur fir Gurmeher ko banao mantri 😂😂😂😂,CAG,1
facebook_corpus_msr_2081681,BHARAT MATA KI JAI...bol dete h ik bar fir bat krnge anti national aur national ki...,CAG,1
facebook_corpus_msr_2081682,Arey wo aisa aadmi hai PM banne k Baad bhi dharne pe baithega! Kahega abh UN k khilaaf Jantar mantar pe dharna duga😂😂,CAG,1
facebook_corpus_msr_2081704,Aditya Kulshrestha bro yr desh sabh kaa mujhy ek batt btawo  uss ne kha k agr war nhi huti shyd uss k papa zinda hutee  ..yr india pakistan dunu mai ache log hai ju war nhi chshtee aur kuch gtya log bhi jin k wjh se dunu mulku mai tention hai aur ofsus hai gtya log hafiz syed jasee log   zydaa hai .yr...kour k post ko glt liya giya.....aur kuch nhi .us ka drd tha nu ldki sense smbhlne se le k abh taq bina baap k hai woho janti hughi k uss ne kya sahaa hai aur uska yhi kehna tha ki war nhi kro peace taqi ju maine saha aur ldkiya na sahee mere jasee ......uss ne koi country ko gali nhi di..aree yr agr phr list nikali jayee na tu hazarun hai ju desh ko bechne pe lgee hai .....kitni rape hutee hai india mai kya unse desh k bdnami nhi hutii ......kya vijay maliya jasee log ki wjha se desh ki image khrab nhi hutii kya 2g scam k wjha se desh k image khrab nhi hotti .yr .kuch din phele he bjp 12 mmbrs pkde gye hai mp spying with pakistan .kya wo gunehagar nhi  ...uss tym virender shewag aap mai kyu chup rehee  ...ek ldki jo srf 19 sal k hai uski post ko humne serious le liya hai aur usko apne hi desh mai rape ..randi jasee word sunne ko mill rhee hai...,CAG,1
facebook_corpus_msr_2081707,Jo desh ko Hindu Musalmaan me baat rahe hai wo hi desh ke tukde kar rahe hai..Asli desh drohi wahi log hai.. aur koi nahi. Tum jaante ho unhe wo kon log hai. Unka saath mat do aur milke raho. Ek hokar.,CAG,1
facebook_corpus_msr_2081721,Tum shoib akhtar se gale mile md yousuf ke sath mutton khao to sahi haikoi shahid ki aulad war ka oppose kare to galat,CAG,1
facebook_corpus_msr_2081738,"बिटिया बिटिया अगर आपके पिता को पाकिस्तान ने नहीं मारा युद्ध ने मारा है तब तो फिर भगत सिंह को अंग्रेजो ने नहीं मारा उन्हें तो क्रांति ने मार दिया। चंद्रशेखर आजाद को किसी मुठभेड़ ने मार दिया ।लाला लाजपत राय को किसी लाठीचार्ज ने मार दिया। हजारों किसानों को भूख ने मार दिया। बंगाल में मरे लोगों को अकाल ने मार दिया। अंग्रेजों का तो कोई दोष ही नहीं ।
इस हिसाब से चोरी के लिए कोई दोषी नहीं होगा। हत्या के लिए कभी कोई दोषी नहीं होगा । डकैती के लिए कोई दोषी नहीं होगा । बलात्कार के लिए कोई दोष नहीं होगा। यह सब किसी ना किसी परिस्थिति में ही तो हुआ होगा। एक बिना बाप की बेटी किस तरह भटक गयी देख कर दुःख होता है, तरस आता है तुम पर। तुम्हारे पिता ने जिन आदर्शों के लिए जान दी तुमने उनको दफना दिया।",CAG,1
facebook_corpus_msr_2081745,"Hahaah to bhai m indian hu Tikh h na mujhe india se matlab hai .. tum apna kaam kro khalistan leke to dikhao Hupppp

Chalo bhago yahan se ye india hai Tikh hai na ....

Tumhare jse kitne aake mangne lage apna kHalistaan to hgya 

#terroristbhindrewala",CAG,1
facebook_corpus_msr_2081748,Kai gaendbaazon Ko inhone ghuma ghuma ke diya ... Aaj ghuma ke le Liya!,CAG,1
facebook_corpus_msr_2081754,ab aya na oont pahad ke neeche... sportstar hai sportstar ki tarha rahe.. warna bachi kuchi izzat gawalega,CAG,1
facebook_corpus_msr_2081762,"दोस्तों,
आज हमारे देश जो आज़ादी का मतलब समजाया जा रहा है, नेता और स्टूडेंट के मार्फत.
उन सभी को केवल १ महीने, नार्थ कोरिया- Kim Jong-un, का अतिथि बना कर भेज दो .
पता चल जाएगा डेमोक्रेसी, आज़ादी किसे कहते है.
धन्यवाद
रमेश नेमचंद राठी",CAG,1
facebook_corpus_msr_2081774,किसी को भी देश विरूघघ बोलने का अधिकार नहि। कोई और देश मे जाओ और देखो क्या होता है ?,CAG,1
facebook_corpus_msr_2081780,Abey jaa toilet saaf kar,CAG,1
facebook_corpus_msr_2081787,Ye #Lukhkha Segwag upni sadi bhi apne bal'pe nahin kar paya he,CAG,1
facebook_corpus_msr_2082433,Digitalize...hota hai.Bhai..spelling to sahi likh...Teri degree to sahi hai na???,CAG,1
facebook_corpus_msr_2082435,Jal gyi bhakto ki spelling se bhi,CAG,1
facebook_corpus_msr_2082446,India express k admin please logo ko gumrah na kare jhooth na felaye pehle jo charge 5 trnsaction pe dena hota tha ab 4 pe dena hoga bus or koi naya niyam nhi lagaya hai..... 2lakh tk nikal sakte hai cash 2 lakh ek month k liye bht hai,CAG,1
facebook_corpus_msr_2082448,Bhai Modi se dikkat hai na Modi ji Hindu bolta hai khud ko bus yehi problem hai....,CAG,1
facebook_corpus_msr_2082453,Bhai pehle na guide lines pad le bank ki tab bat kariyo hawa me tir na chala.....,CAG,1
facebook_corpus_msr_2082456,Mtlb congress k time 5 tha bjp ne 4 pr krdiya bht bdiya kaam kiya bjp ne,CAG,1
facebook_corpus_msr_2082458,Bhai yaha religion ki baat naa kr. Jo galat hai wo hai common perspective Mai. Yaar aankh bnd kr kisi KO support na kro......sbhi neta ek jaise hota hai,CAG,1
facebook_corpus_msr_2082481,Isi m hum khush to tu bum yha b fodega kya,CAG,1
facebook_corpus_msr_2082487,"Ek chor hote hai jo sabke saamne se le ke bhag jaate hai aur ek digital chor aaye hai jaha aap paisa rakhte ho waha se chori karenge wo bhi vikas bol ke......bhakto dikhao isi baat pe papa ko apna pichhwada kitna l
LAL hua hai😊😊😊😊😊",CAG,1
facebook_corpus_msr_2082489,Bade achchhe sanskaar mile hai babu ghar se aapke.....aur ha arbi majdoor hu lekin saara paisa india me hi jaata hai tabhi teri thodi bahut economy rehti hai zinda tujhe maloom bhi hai 1 sal me kitna gulf se paisa jaata hai india me tumhe nahi maloom chalega kyunki baap ki kamayi khane wale ko kaise pata chalega,CAG,1
facebook_corpus_msr_2082491,Sahi kaha isi liye itne bade desh k PM only 10th pass hai,CAG,1
facebook_corpus_msr_2082495,Are bhai ye to khooli loot he jo humare paise pe daat adaa ke bethi he ye kendra sarkaar salaa har cheez pe tax or Income tax upar se ab humare bank me jo paisa he wo bhi jhapat lo is sarkaar ne naak me dum kar diya na rojgaar na kuch or jo roj khoon pasina ek kar ke paai paai jodo to ye haraam ke paida hue neta roj ek naya fatwa laagu kar rahe he ye ashishnuta nahi to kya he,CAG,1
facebook_corpus_msr_2082511,Ye to Mujhe lagta hai Web page koi desh drohi chala rha hai. Jb dekho Modi k khilaf h news dikha rha hota hai,CAG,1
facebook_corpus_msr_2082516,But us k badle me charges jada krne ja ri h government,CAG,1
facebook_corpus_msr_2082519,Kya bank POS machines transactions par jo 2% charge lagati hai usko khatam karne k leye koi neyam la rahi kya.,CAG,1
facebook_corpus_msr_2082521,phle 4 transection ke baad 150+ service tax lagte the kya?,CAG,1
facebook_corpus_msr_2082522,फेसबुक के विचारवान लोग ऐसी नकारात्मक बातें करें तो परिवर्तन कैसे आयेगा।यह.सब केशलेस कार्यप्रणाली के लिये ही.तो है।,CAG,1
facebook_corpus_msr_2082542,Pehle bhi 4 allowed the ab bhi 4 hai..toh aapka kya lutt Gaya?,CAG,1
facebook_corpus_msr_2082544,Apne hi paise jma karne par paisa charge kar rhe hai bank,CAG,1
facebook_corpus_msr_2082547,Thik h bhai bhaga dena sarkaar ko 5 saal k baad..abhi tum jao or gareebo ki madad kr do..or phir idhar comment krna or btana kitni dikkat ho rhi h unhe??,CAG,1
facebook_corpus_msr_2082550,"जनता के पैसे कि लूट मची है चाहे सरकार ज़ितना ले लूट.
कोई फरियाद नहीं सुनेगा चाहे ज़ितना दम लगा कर चीख लो.",CAG,1
facebook_corpus_msr_2082551,"sarkaar ne "" MAN KI BAAT "" bata di ki use 2019 me nahi aana hai ....!!!!!!!!!!!!!",CAG,1
facebook_corpus_msr_2082552,"सरकार और बैंक की मिलीभगत तो देखो
निकासी चार्ज 150₹अब ये सरकार तो आम जनता के जीना हराम कर देगी
नोडी सरकार के अच्छे दिन या गए लेकिन जनता के कब आएंगे पता नहीं",CAG,1
facebook_corpus_msr_2082553,AB golami ke liye india ka uwa Pore trh tyyar hia pahile gorow ki ki hia AB nitawov ki krne hoge DJTL . INDIA hia.Bhia,CAG,1
facebook_corpus_msr_2082557,Uncle apki umar ho gyi hai Bas bhi  karo ab,CAG,1
facebook_corpus_msr_2082565,"यह रोहित चौधरी कौन है भाई जो नेपल सीमा से गिरफतार किया गया है बच्चों की तास्करी कारते हुए सुना है भ ज पा का खासमखास है ""
 समझ में आ रहा है इन राक्षसों का कला खेल इनका आका इनके लिए गधों की तरह मेहनत कर रहा है ??",CAG,1
facebook_corpus_msr_2082569,चूरनछाप मोदी अंधभक्तों इस बात से ही खुश है atm से नोट तो निकल रहे हैं चाहे चूरन वाले ही सही 😂,CAG,1
facebook_corpus_msr_2082570,baaton ki tod mod ke bolo or logo ko bhdkao pr ab hme pta hai selective or paid media ke baare me,CAG,1
facebook_corpus_msr_2082571,"Lage raho Anti Indian Express, brain dead logon ko gumraah kartey raho",CAG,1
facebook_corpus_msr_2082575,Achche din aa gye,CAG,1
facebook_corpus_msr_2082580,Loot Machi hain..,CAG,1
facebook_corpus_msr_2082582,"जय हो मोदिभक्तों की, 777 रूपये का गैस सिलेंडर हो गया। बैंको में अपना पैसा टैक्स दे के लो। और वोट दो।",CAG,1
facebook_corpus_msr_2082594,Very true. Iam a victim of it,CAG,1
facebook_corpus_msr_2082595,Achche din kisko dikhte hai kisko pta,CAG,1
facebook_corpus_msr_2082597,Chalo protest kare,CAG,1
facebook_corpus_msr_2082606,Kuchh bhi yar,CAG,1
facebook_corpus_msr_2082612,Modi ke raj me koi सुकून के नींद नहीं सोना,CAG,1
facebook_corpus_msr_2082613,Luto luto aam janta ko luto,CAG,1
facebook_corpus_msr_2082614,"Pgala gya hai 
Gadhe ka Chela hai 
Sahi nhi KAR sakte",CAG,1
facebook_corpus_msr_2082623,Bharat development ki or badh rha hai...acche din aaa gye....,CAG,1
facebook_corpus_msr_2082627,Desh ke banke banya ki dukaan ho gayi...,CAG,1
facebook_corpus_msr_2082636,Lo Ji looteri sarkar Bol Kar loot rahi hai,CAG,1
facebook_corpus_msr_2082637,"sahi h , na bank mai paise dalenge na bank se paise nikalenge , sara kam cash mai karenge ,.",CAG,1
facebook_corpus_msr_2082642,Lootne ki azaadi??,CAG,1
facebook_corpus_msr_2082649,Opposition kya kar raha hai,CAG,1
facebook_corpus_msr_2082662,अछे। दिन,CAG,1
facebook_corpus_msr_2082665,Sarkar jane wali h fikar mat karo,CAG,1
facebook_corpus_msr_2082680,Luto bhai luto abha janta ko lutne ke sivay kya bacha he,CAG,1
facebook_corpus_msr_2082683,Jai ho feku baba ki,CAG,1
facebook_corpus_msr_2082684,Ab achey din aa gaye.,CAG,1
facebook_corpus_msr_2082694,Ab pta challa bjp vote chilla chilla k kyo mangti hai,CAG,1
facebook_corpus_msr_2082695,Achchhe din?,CAG,1
facebook_corpus_msr_2082696,"Bhagto ab bajao tali ,ANDHBHAGTO",CAG,1
facebook_corpus_msr_2082702,दीनबदीन लोकशाही मर रही है,CAG,1
facebook_corpus_msr_2082704,Ab bahut ho gaga,CAG,1
facebook_corpus_msr_2082705,Jai Ho modi 😄😄😄😄,CAG,1
facebook_corpus_msr_2082707,Or de de modi ko vote...😠😠,CAG,1
facebook_corpus_msr_2082708,Ye hain Achche din,CAG,1
facebook_corpus_msr_2082709,Haha ache din ane wale h,CAG,1
facebook_corpus_msr_2082714,Wah re pheku jabsey aya hai roze naya kanoon,CAG,1
facebook_corpus_msr_2082715,ए नाइंसाफी है,CAG,1
facebook_corpus_msr_2082717,अब कोई अपना पैसा बैंक में नहीं रखेगा l विनाश काले विपरीत बुद्धि🙏,CAG,1
facebook_corpus_msr_2082722,apna paisa nikalne pe v wah .,CAG,1
facebook_corpus_msr_2082723,Bilkul bekar,CAG,1
facebook_corpus_msr_2082727,Mera desh badal rha h aage nikal rha h.,CAG,1
facebook_corpus_msr_2082729,अच्छे दिनों की यही तो आहट है।,CAG,1
facebook_corpus_msr_2082730,Yai kya tamasha h yar,CAG,1
facebook_corpus_msr_2082735,Achhe din,CAG,1
facebook_corpus_msr_2082740,Wah re midi jii kaise black mony le rahe ho garibo se kya khene,CAG,1
facebook_corpus_msr_2109816,बहुत बङी सूचना अटल जी के बाद अब हमारे देश का हर काम और बात समझ मेँ आती है  कम से कम समझने के लिए माघमेला नही जाना पङेगा क्योकि मौनीबाबा की बात वहाँ ही समझ मेँ आयेगी,CAG,1
facebook_corpus_msr_2109819,सत्य मेव जाते जय हो नमो नमो,CAG,1
facebook_corpus_msr_2109823,Satya nash ho tera,CAG,1
facebook_corpus_msr_2109825,issa accha hota ki aap apni ma kai leya chai banatey....,CAG,1
facebook_corpus_msr_2111197,Abe jo MP mein pakde gaye ISI ke agent Woh Hindu bhi the aur Sanghi bhir aur BJP wale bhi... Bade aaye Desh premi :V,CAG,1
facebook_corpus_msr_2111225,agar ravish and ndtv party desh drohi hai to hum unke ma baap ko desh drohi nai kh skte waise hi agr inke father agr kargil m saheed hue the to ye jaruri nai ki ye desh drohi nai h skti...is desh mei to terrorist ke bachho ko election ladne ka haq hai to kya wo bhi terrorist hai...sehwag ne jo kaha bilkul sai kaha ..ye apne baap ka naam duba rai hai..,CAG,1
facebook_corpus_msr_2111228,"Bakwas hai ...
Only minority ki baat Ho tou hi achha lagta hai ...
Zara Hindu kuch chahe ya baat Bhi Kare tou lagate hai rone... Kyon bhai Hindu kyon Na Kare apni baat ... Usko itni bandish kyon ????",CAG,1
facebook_corpus_msr_2111233,"Bilkul sahi kaha yeh Khaki chaddi wale 1947 mein angrezo ke ghulam the aur ab 'ISI' ke agent.
Inko hindu rashtriya chahiye.
Yeh sapna in bhagwa atakwadiyo ka sapna hi reh jayega.",CAG,1
facebook_corpus_msr_2111234,Muslims ko marna maqsad koi agenda nahi a log 1947 se success hote AA rahe hi Muslim majority Kam karne ke liye jinna ko saamne karke India k 50 percent Muslim ko alag kardiya pakistan k Naam pe,CAG,1
facebook_corpus_msr_2111243,"Sapnaa dekhne may harz kya hain ?
Left walon sochte reh jaao ge ki kab 
BJP sattaa se hath jaayen.
Lekin aapka sapnaa haquiqat may tabdil nehi hone walaa. 
But there is one possibility, Tripura may go out of your hands & you will be left with Kerala only.",CAG,1
facebook_corpus_msr_2117669,"जिस के सर की कीमत दस पैसे भी नहीं उस पर दस लाख लगा दिए? 

Tarek Fatah k naam
#LoveJihadIndia
जब पाकिस्तानी कुत्ते की मौत आती है तो हिंदुस्तान की तरफ भागता है सर्जिकल स्ट्राइक में ये कुत्ता कैसे बच निकला यारो",CAG,1
facebook_corpus_msr_2126977,"BMC ka dard smjh skte h...koi nhi frustaee hue ho...
😂😂😂",CAG,1
facebook_corpus_msr_2126984,"भक्त : उत्तरप्रदेश में जंगल राज है।वोटर : कैसे?भक्त : उत्तरप्रदेश में महिलाओं के बलात्कार होते हैं। वोटर : वो तो सबसे ज़्यादा मध्य प्रदेश में होते है और हरियाणा नंबर 1 पर है फिर गुजरात, राजस्थान, महाराष्ट्र और दिल्ली में होते है, उत्तर प्रदेश का नम्बर तो दस के भी बाद आता है।भक्त : तुम समझ नहीं रहे हो, उत्तरप्रदेश अपहरण का प्रदेश है।वोटर : वो भी केंद्र की रिपोर्ट के अनुसार सबसे ज़्यादा मध्य प्रदेश में ही होते हैं।भक्त : कांग्रेस, बसपा और सपा क्रिमिनल्स की पार्टी है।वोटर : लेकिन ADR की रिपोर्ट तो कहती है की सबसे ज़्यादा क्रिमिनल्स को टिकट भाजपा ने दिया है।भक्त : मोदी जी विकास पुरुष है। वोटर : रुपए की वेल्यू गिर रही है, क़ीमतें आसमान छू रही हैं, दाल तक ग़रीब की पहुँच से बाहर है, निर्यात घट रहा है, बेरोज़गारी बढ़ रही है, यह कैसा विकास है? भक्त : मोदी जी बहुत काम कर रहे है।वोटर : कोई एक काम बताओ जिस से किसी ग़रीब, मज़दूर, पिछड़े, दलित, अल्पसंख्यक को फ़ायदा हुआ हो?भक्त : तुम पाकिस्तानी हो, बांग्लादेशी हो। वोटर : नवाज़ शरीफ़ की मां को शाल भेजे आप, और पाकिस्तानी हम, बांग्लादेश को भारत माँ की ज़मीन दे आप और बांग्लदेशी हम। चुपचाप निकल ले यहाँ से। विकास के जुमले नहीं विकास चाहिए। भक्त : (मन ही मन में) वोटर समझदार हो गया है अबकी बार कोई और नया जुमला छोड़ना पड़ेगा।",CAG,1
facebook_corpus_msr_2127016,Abe Ye Kya jeetenge shiv Sena se.... But Phir bhi sarkar ksis ki bhi ho ....chalta sirf Marathi Ka hi hai,CAG,1
facebook_corpus_msr_2127029,Lagta h INDIAN EXPRESS ka bhut Kuch gaya h NOTE BANDI mein 😁,CAG,1
facebook_corpus_msr_2127035,Indian express itni Mirchi q lag Rahi h😂,CAG,1
facebook_corpus_msr_2127043,नोटबंदी विरोध में जनता का गुस्सा फूटा. 10 मे से सिर्फ 8 महानगरपालिका में जीती भाजपा,CAG,1
facebook_corpus_msr_2137939,tum to rahoge nahi long term aur jo rehne wale hain unki vatt laga di...aam log,CAG,1
facebook_corpus_msr_2144400,"World Cup जीतने वाली टीम को सिर्फ 10 लाख रुपये....?
पी. वी. सिन्धू याद है न, उन्हें तो हारने पर करोड़ों रुपये दी गई थी...???",CAG,1
facebook_corpus_msr_2149017,Ab bhi akal nhi aayegi,CAG,1
facebook_corpus_msr_2173971,aur main ek blind user nehi hun. android bhi use karta hun. aur farak pata hai kounsa os best hai. Bhai hum mobile ke feature ke bare main baat kar rehe hain. Kuch bhi?,CAG,1
facebook_corpus_msr_2175496,Unhon ne khud ki badayi ki aur wo burey bane.... To aap sab kisi ko itni mean baatein keh kr kaunsa bht achcha kaam kr rahe hain...phir to aap aur wo equal huye... Coz taang to aap log bhi ada rahe hain,CAG,1
facebook_corpus_msr_2175499,Mazhbeen Siganporia Free and flowing disrespect does not inspire respect.,CAG,1
facebook_corpus_msr_2175516,Amitabh Bachchan Ko Twitter se hatane ka petition chalao koi.,CAG,1
facebook_corpus_msr_2179095,Bhai tune to ga*d fad di 😂😂,CAG,1
facebook_corpus_msr_2179110,And srsly editin toh faddu he boss 😎😍,CAG,1
facebook_corpus_msr_2179124,Ek baari m bhi samajh aajata,CAG,1
facebook_corpus_msr_2179168,Ye sala engineering college meh engineering k bjaye sb padhate hai    #bikgaihaigormint,CAG,1
