Unnamed: 0,_id,tweet_id,Text,task_1,task_2,Label
2080,60c5d7495659ea5e55df112e,hi_hasoc_2021_2080,@TejYadav14 कहाँ थे तेज़ू भैया जब ओसामा शाहब को RJD वालो कि जरूरत था ट्विटर से ट्वीट कर देना बहुत सरल हैं  #JusticeForShahabuddin,NOT,NONE,0
431,60c5d7495659ea5e55df076f,hi_hasoc_2021_431,@AZHARIM95913691 @ShayarImran और दरी बिछावो #JusticeForShahabuddin,NOT,NONE,0
2052,60c5d7495659ea5e55df10b7,hi_hasoc_2021_2052,ज़िंदगी और #मौत दोनों से डर रहे है। बंदे में कुछ तो ख़ास बात थी। इसलिए ही लाश देने से डर रहे है।  #JusticeForShahabuddin,NOT,NONE,0
1872,60c5d7495659ea5e55df0ef7,hi_hasoc_2021_1872,अगली बार नेताजी आयें तो पूछना कि अच्छे अस्पताल कब बनवाओगे?या फिर हमें बाँट के जीत जाओगे?#ModiKaVaccineJumla #ArrestPChidambaram #RishiKapoor #RohithSharma #Hitman #500DaysOfAmaravatiProtests #FarmLaws_NextPandemic #HappyBirthdayRohit #RIPKVAnand #IndiaCovidCrisis #ModiMustResign https://t.co/9XInE3jO53,NOT,NONE,0
376,60c5d7495659ea5e55df0742,hi_hasoc_2021_376,"शेर-ए- #बिहार  ""सिवान के साहेब"" #sahabuddin साहब को आखरी सलाम... अल्लाह जन्नत नसीब करें #आमीन  #JusticeForShahabuddin @Nargis_Ansari74 @munshi_lukman  @nnahid19 https://t.co/15GV2R2p8l",NOT,NONE,0
977,60c5d7495659ea5e55df0a1d,hi_hasoc_2021_977,#BengalBurning #BengalViolence #bengal #CruelMamta #HindusLivesMatter #राष्ट्रपति_जी_बंगाल_संभालो #CruelMamata #Bengalisburning https://t.co/Ify0EEm5eQ,NOT,NONE,0
1283,60c5d7495659ea5e55df0b40,hi_hasoc_2021_1283,"कितना है बदनसीब ज़फर दफ्न के लिए, दो ग़ज ज़मीन भी न मिली कू ए यार में!  #JusticeForShahabuddin",NOT,NONE,0
2378,60c5d7495659ea5e55df1264,hi_hasoc_2021_2378,"हे सगळे.. फक्त आणि फक्त आपल्या इस्टेटी, मालमत्ता, आणि अवैध मार्गाने कमावलेल्या संपत्तीचं संरक्षण करण्यासाठी पक्ष बदलतात.‌ उद्या सतेची चक्र फिरली की पुन्हा नव्या पक्षात जाणार..हे बीन पेंदीचे लौटे आहेत.. @sanjaykumthek10 @KhadseVasant @aSantoshTweets @Pradeep67231171 https://t.co/Oy3FuFjC1e",NOT,NONE,0
2023,60c5d7495659ea5e55df0eaa,hi_hasoc_2021_2023,#बंगाल_हिंसा #बंगाल_हिंसा #CruelMamata #BengalBurning #mamtaisterrorist,NOT,NONE,0
3859,60c5d7495659ea5e55df1ba9,hi_hasoc_2021_3859,सोशल मीडिया पर विधवा विलाप करने से कुछ नहीं होगा..मैदान में जाओ   #BengalBurning,NOT,NONE,0
2219,60c5d7495659ea5e55df1270,hi_hasoc_2021_2219,@JPNadda @BJP4India ना ही आपने सबका साथ  दिया । ना ही आपने किसी का विकाश किया । और ना ही देश की जनता को आपलोगो पर विश्वास है । #Fake_BJP #FarmersProtest  #ModiKaVaccineJumla  #ExitModi  #ModiResign  #ModiGovtSeNaHoPayega  #ModiFailsIndia  #KisanBole_NoVoteToModi,NOT,NONE,0
763,60c5d7495659ea5e55df0b0b,hi_hasoc_2021_763,Lockdown से काम नहीं चल रहा है अब तो STEPDOWN करे सरकार! #ResignModi,NOT,NONE,0
619,60c5d7495659ea5e55df070a,hi_hasoc_2021_619,#DriveThroughVaccination: यह सुविधा भुज के आरडी वरसाणी स्कूल के मैदान में शुरू हुई है. अभियान सुबह 11 बजे तक और शाम 4 से 6 बजे तक जारी रहेगा #CovidVaccine #Covid19India #CovidNews https://t.co/q23hxeTUy3,NOT,NONE,0
3967,60c5d7495659ea5e55df196e,hi_hasoc_2021_3967,जो शहाबुद्दीन के साथ हैं वो इस ट्वीट को रीट्वीट करें और इस हैसटैग पर ट्वीट करें #JusticeForShahabuddin @uk_989  @Faisalimam_1  @Mohd__Fareed  @Haseena79360293  @Salman_BaBa_1_1  @TanveerAhmad__  @TabishRaza77  @MBA313_MBA  @D1Zakh  @NasirRampur  @_S_P_Khan  @Shamshe02630539,NOT,NONE,0
1156,60c5d7495659ea5e55df0a8d,hi_hasoc_2021_1156,"""Prime Minister Narendra Modi"" Ji 𝗣𝗿𝗼𝗺𝗶𝘀𝗲𝗱 ""Ache Din"" 𝗕𝘂𝘁 𝗗𝗲𝗹𝗶𝘃𝗲𝗿𝗲𝗱 ‼  ▪️ #COVIDEmergency  ▪️ #lockdown2021  ▪️ #IndiaCovidCrisis   𝗠𝗲𝗮𝗻𝘄𝗵𝗶𝗹𝗲 It's Time 𝗧𝗼 #ExitModi  𝗡𝗼𝘄 We 𝗖𝗮𝗻'𝘁 Say  #IStandWithModi  ‼  #मजदूरों_के_मसीहा_बाबासाहेब https://t.co/rEfA4Milan",NOT,NONE,0
2287,60c5d7495659ea5e55df1105,hi_hasoc_2021_2287,"मृत्यु के लिए सारे रास्ते हैं,पर जन्म के लिए केवल माँ। बंगाल में माताओं बहनों का अपमान क्यों? #नारी_तू_नारायणी_हैं #Justice_for_Saswati_Jana  #BengalBurning  #BengalViolence  #CruelMamata https://t.co/Swx3Nbtrah",NOT,NONE,0
1844,60c5d7495659ea5e55df1048,hi_hasoc_2021_1844,"'ये कैसा उन्माद ??  सदियों में न हुआ होगा यह ऐसा कृत्य घृणित है, टैगौर विवेकानंद सुभाष की भूमि आज हुई लज्जित है!  #BengalBurning #BengalViolence  @tarunchughbjp @M_Lekhi @KailashOnline https://t.co/VtgaSogGSf",NOT,NONE,0
2058,60c5d7495659ea5e55df112d,hi_hasoc_2021_2058,#FarmLawsWorstThanCOVID  #Resign_PM_Modi  #PMCaresFund_का_हिसाब_दो https://t.co/w3aLEmOA4r,NOT,NONE,0
3325,60c5d7495659ea5e55df17c3,hi_hasoc_2021_3325,"Enough is enough   Thanks for your ""ACCHE DIN"":-[  Now #ResignPMmodi  No more #IStandWithModi Just #ExitModi   #Vaccine_और_MSP_दो #कोरोना_को_चुनाव_मे_बढ़त https://t.co/Qcw9Ifp4Lw",NOT,NONE,0
1589,60c5d7495659ea5e55df0cd8,hi_hasoc_2021_1589,अब खतरे की कोई बात नही है अब सभी को सभी से खतरा है। #ModiGovtSeNaHoPayega  #BengalBurning #BengalViolence,NOT,NONE,0
2358,60c5d7495659ea5e55df121f,hi_hasoc_2021_2358,"कैसे होगा ये सब ठीक  कुछ सूझता ही नहीं साले सबके सब जानवर से भी बदतर ऐसे लोगों को जन्म कौन दे रहा है पाल कौन रहा है,शिक्षा कौन दे रहा है,संस्कार कौन दे रहा है,इनके मां बाप नहीं हैं क्या,इनके दोस्त,रिश्तेदार,बहिन,भाई सब ऐसे ही रेपिस्ट हैं।पुलिस,कानून,समाज किसी का भी डर नहीं इनको😡 https://t.co/HX753spMrh",NOT,NONE,0
1817,60c5d7495659ea5e55df0e4d,hi_hasoc_2021_1817,नोके खंजर की एबारत आप पढ़िए तो सही खून के धब्बे बताएंगे के कातील कौन है #JusticeForShahabuddin,NOT,NONE,0
1358,60c5d7495659ea5e55df0be0,hi_hasoc_2021_1358,@PTI_News अब पछतावे का होत है जब चिड़िया चुग गई खेत की कहावत कुछ चरितार्थ नहीं होने देने का यथासंभव प्रयास किया जाना चाहिए  #COVID19India #COVIDEmergency2021 #CovidVaccine #COVIDSecondWave #COVID19 #CovidIndia #CovidHelp #CovidHelpOnline #CovidCrisis #CoronaPandemic #Corona #CoronaCurfew,NOT,NONE,0
5605,60c5d7495659ea5e55df17b3,hi_hasoc_2021_5608,"बंगाल मिदनापुर में केंद्रीय विदेश राज्य मंत्री मुरलीधरन की कार पर भी TMC के गुंडों ने हमला किया, आज सुबह ग्रह मंत्रालय ने भी बंगाल में अपनी टीम भेजी ! #bangalviolence #BengalBurning https://t.co/GTxZ4as6GY",NOT,NONE,0
1780,60c5d7495659ea5e55df0eee,hi_hasoc_2021_1780,"'ये कैसा उन्माद?'  सदियों में न हुआ होगा यह ऐसा कृत्य घृणित है, टैगौर विवेकानंद सुभाष की भूमि आज हुई लज्जित है |  #BengalBurning #BengalViolence https://t.co/OXpxAISjlR",NOT,NONE,0
2014,60c5d7495659ea5e55df0e18,hi_hasoc_2021_2014,क्या सहाबुद्दीन साहब को इंसाफ मिलेगा उनकी मौत की जांच होनी चाहिए  #JusticeForShahabuddin,NOT,NONE,0
362,60c5d7495659ea5e55df077c,hi_hasoc_2021_362,@manishjagan 😭टोपी-बाज😭  #COVIDEmergency  #ModiHataoDeshBachao  #ModiKaVaccineJumla  #ModiGovtSeNaHoPayega  #ModiMadeDisaster  #PaidMedia,NOT,NONE,0
4277,60c5d7495659ea5e55df04f7,hi_hasoc_2021_4277,@the_hindu मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
563,60c5d7495659ea5e55df083a,hi_hasoc_2021_563,@Bhagwa_Sherni22 मेरा दिखावे के हिंदू भाइयों से विनम्र विनती है कि अपनी छोटी मानसिकता और फूहड़ शब्दों से दूसरे धर्म के लोगों की नजर में सनातन धर्म को बदनाम करना बंद करें  प्लीज,NOT,NONE,0
3821,60c5d7495659ea5e55df1c04,hi_hasoc_2021_3821,बैंक से शुरू हुई लाईन...  शमशान तक पहुंच गई...  और न जाने कहां तक जाएगी...😢😢  अब और कितना विकास चाहिए देशवासियो को?? #ModiResign #ModiKaVaccineJumla #ModiGovtSeNaHoPayega #मोदी_हटाओ_देश_बचाओ #मोदी_इस्तीफा_दो  #25सांसद_लापता_है  #Bharat_Jalao_Party https://t.co/NEyecDi8Io,NOT,NONE,0
2140,60c5d7495659ea5e55df11dc,hi_hasoc_2021_2140,"#IndiaFightsCOVID19 #IndiaNeedsOxygen #India #IndiaCovidCrisis ये कहाँ आ.. गये ह..म.., यूँही आपस में लड़ते-लड़ते... https://t.co/0XchZvIlcK",NOT,NONE,0
1977,60c5d7495659ea5e55df1090,hi_hasoc_2021_1977,प्रदेश अध्यक्ष श्री @adeshguptabjp के नेतृत्व में पश्चिम बंगाल में तृणमूल कांग्रेस के गुंडों द्वारा भाजपा कार्यकर्ताओं की निर्मम हत्याओं के विरोध में दिल्ली भाजपा का प्रदर्शन। #BengalBurning https://t.co/9Tgyos5X7P,NOT,NONE,0
1510,60c5d7495659ea5e55df0da8,hi_hasoc_2021_1510,#राष्ट्रपति_जी_बंगाल_संभालो #hindulivesmatter #spinelessmodi  #BengalBurning https://t.co/tETwWOUUNC,NOT,NONE,0
2190,60c5d7495659ea5e55df11f8,hi_hasoc_2021_2190,@BhootSantosh मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
1576,60c5d7495659ea5e55df0f8c,hi_hasoc_2021_1576,"जिस देश में डॉ कफील खान जैसे लोगों को जेल जाना पड़ता है, और आम लोग चुटकुले देखते हैं! उस देश के लोगों का बिना इलाज के मर जाना आम बात है! #COVID19 #COVID19India #ModiResign #ResignModi #COVIDEmergency #FridayThoughts #India #ModiKaVaccineJumla #CoronavirusPandemic #ModiMustResign",NOT,NONE,0
1120,60c5d7495659ea5e55df0a89,hi_hasoc_2021_1120,लोग टूट जाते हैं एक घर बनाने में  तुम तरस नहीं खाते बस्तियाँ जलाने में...  बंगाल का हाल चुनावी नतीजे के बाद 😢  #BengalBurning #BengalViolence https://t.co/1gSwlWbMyG,NOT,NONE,0
626,60c5d7495659ea5e55df0762,hi_hasoc_2021_626,@pbhushan1 @GretaThunberg मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
3267,60c5d7495659ea5e55df16e7,hi_hasoc_2021_3267,@AshrafFem आज़म खान साहब का इलाज AIIMS में कराया जाए… शहाबुद्दीन साहब की तरह उन्हें सिस्टम भरोसे नही छोड़ सकते😢🙏 #JusticeForShahabuddin,NOT,NONE,0
3695,60c5d7495659ea5e55df1a7d,hi_hasoc_2021_3695,आत्मनिर्भर भारत से सब पर निर्भर भारत !! #AatmanirbharBharat #SaturdayThoughts #YogiAdityanath #indiacovid #India #ModiKaVaccineJumla,NOT,NONE,0
457,60c5d7495659ea5e55df07e7,hi_hasoc_2021_457,"@idontcarebigots @_mithilesh__ @BasudevOfficial बेटे, हम ही हैं जो मामले की जड़ तक जाते हैं।  आपके जैसा कोई मूर्ख नहीं है जो कुछ भी उठाता और फेंकता है।",NOT,NONE,0
1243,60c5d7495659ea5e55df0af5,hi_hasoc_2021_1243,ताउम्र इस नाम को सीने से लगा के रखूंगा❤️ साहब #JusticeForShahabuddin,NOT,NONE,0
800,60c5d7495659ea5e55df0a60,hi_hasoc_2021_800,"बंगाल में बांग्लादेशी घुसपैठिये, रोहिंग्या और इन दोनों को चाहने वाले सुरक्षित हैं साहब..! लेकिन  BJP कार्यकर्ता राष्ट्रवादी और हिन्दू नहीं। #BengalBurning",NOT,NONE,0
2326,60c5d7495659ea5e55df1183,hi_hasoc_2021_2326,#यादव ना बिहार में तुम्हारे है  ना यूपी में तुम्हारे है   ओर जिसे तुम अपना मसीहा मानते हो ना @asadowaisi उसको सिर्फ़ राजनीति से मतलब है तुम्हारे मरने जीने से नही  #JusticeForShahabuddin,NOT,NONE,0
2135,60c5d7495659ea5e55df110a,hi_hasoc_2021_2135,जब कोई साथ नहीं आया तो वहा @ShayarImran साथ आया #JusticeForShahabuddin https://t.co/m43SEpMxan,NOT,NONE,0
4654,60c5d7495659ea5e55df0ae4,hi_hasoc_2021_4655,@realSonuNigam0 @ThePushpendra_ नाम का है बस हिंदी सिनेमा थिरकती मदिरा में हीरो टुन... फूहड़ गाने विदेशी धुन.  https://t.co/egQ2EW6AOA    इज्ज़त के साथ बेज़्ज़ती के लिए एक सब्सक्राइब तो बनता है  सनातनी का सब्सक्राइब मिले तो और कहना हौसला बढेगा  🙏🙏,NOT,NONE,0
3546,60c5d7495659ea5e55df1ae8,hi_hasoc_2021_3546,@ajitanjum मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
2388,60c5d7495659ea5e55df10ef,hi_hasoc_2021_2388,"कोरोना महामारी की दूसरी लहर के बीच भारत में वैक्सीनेशन की रफ्तार धीमी पड़ गई है. बीते महीने वैक्सीनेशन रोजाना औसतन 40 लाख के आस-पास थी, जो अब घट कर 20 लाख से भी कम हो गई है  #DIU  #coronavirus #CovidVaccine #RE https://t.co/db0D69v6dd",NOT,NONE,0
4114,60c5d7495659ea5e55df1c9c,hi_hasoc_2021_4114,"Enough is enough   Thanks for your ""ACCHE DIN"":-[  Now #ResignPMmodi  No more #IStandWithModi Just #ExitModi   #Vaccine_और_MSP_दो #कोरोना_को_चुनाव_मे_बढ़त https://t.co/2ntdnUX6gT #कोरोना_से_क्रुर_हत्यारा_मोदी https://t.co/wrLygx7KSY",NOT,NONE,0
3998,60c5d7495659ea5e55df1c3e,hi_hasoc_2021_3998,जिनके बदौलत आधा बंगाल और पूरा असम आया उनके हिस्से में शमशान आया । #BengalBurning  @KailashOnline @AmitShah @amitmalviya @BJP4India @JPNadda,NOT,NONE,0
4761,60c5d7495659ea5e55df0beb,hi_hasoc_2021_4762,@GreeshmaShukla @UntoldStorY06 मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
3770,60c5d7495659ea5e55df1ae9,hi_hasoc_2021_3770,"जब वक़्त अच्छा था तो लाखों थे साथ में, आज वक्त बुरा है तो 20 न है पास में 😭  ये सब्र की घड़ी है अल्लाह रहम फरमा‌ 🤲  #JusticeForShahabuddin @yadavtejashwi @TejYadav14 @laluprasadrjd",NOT,NONE,0
5976,60c5d7495659ea5e55df198c,hi_hasoc_2021_5981,"रोहित सरदाना की डेड बॉडी उनके शहर को दी जा सकती है मगर बिहार के पूर्व सांसद #मोहम्मद_शहाबुद्दीन_जी की डेड बॉडी उनके परिवार को नहीं,,  #BoycottRJD #GaddarRJD #JusticeForShahabuddin",NOT,NONE,0
724,60c5d7495659ea5e55df087e,hi_hasoc_2021_724,"@khanruhan786 अजीब बेशर्म कॉम है भाई, एक criminal के लिए आंसू बहा रही है, फिर कहोगे हमारे साथ सौतेला व्यवहार होता है भारत में , जिसने बेगुनाहो का खून बहाया, उसके लिए क्या रोना ??  याद रखना, सहाबुद्दीन जैसे लोग ही मुसलमानो के सवसे बड़े दुश्मन है !  #JusticeForShahabuddin  #Shahabuddin !!!",NOT,NONE,0
5434,60c5d7495659ea5e55df13b0,hi_hasoc_2021_5437,ये भारतीयों का हत्यारा है #ModiKaVaccineJumla,NOT,NONE,0
3750,60c5d7495659ea5e55df18a7,hi_hasoc_2021_3750,लिखने मैं कोई टैक्स थोड़ी लगता हैं आप सब लिखते रहिए जब तक ये हैसटैग नम्बर 1 ना पहुंच जाए #JusticeForShahabuddin https://t.co/kFx5zFibf3,NOT,NONE,0
1867,60c5d7495659ea5e55df0e9d,hi_hasoc_2021_1867,#बंगाल_हिंसा #BengalViolence #BengalBurning https://t.co/jhf9TReOi3,NOT,NONE,0
2585,60c5d7495659ea5e55df13c3,hi_hasoc_2021_2585,@ArvindKejriwal एक नवीन कुमार की रिपोर्ट पर कुछल कुद नहीं करो l असलं मे व्यवस्था खराब होकर पडी है l मोहल्ला क्लीनिक मे #मोहल्ला_कुत्ते कुतिया छडते दिख रहे है मोहल्ले के कुते वहा बैठक जमा करते है इश्क मोहब्बत खुलेआम हो रहा है,NOT,NONE,0
453,60c5d7495659ea5e55df07d6,hi_hasoc_2021_453,वो ज़हर देता तो सब की निगह में आ जाता  सो ये किया कि मुझे वक़्त पे दवाएँ न दीं  #JusticeForShahabuddin,NOT,NONE,0
3737,60c5d7495659ea5e55df1bec,hi_hasoc_2021_3737,"ना जानें कितने ""चिरागों"" को मिल गई शोहरत एक ""आफताब"" के बे वक्त डूब जाने से ।  #JusticeForShahabuddin https://t.co/q6dlA5cZok",NOT,NONE,0
2466,60c5d7495659ea5e55df13e6,hi_hasoc_2021_2466,अपना ज़माना आप खुद ही बनाते हैं अहल-ए-दिल  हम वह नहीं हैं जिनको ज़माना बना गया।    #Shahabuddin #JusticeForShahabuddin https://t.co/e3pZJR451f,NOT,NONE,0
3943,60c5d7495659ea5e55df1b83,hi_hasoc_2021_3943,@MamataOfficial @HemantSorenJMM अब तो ये साबित हो गया है कि बंगाल में ममता बनर्जी नही बल्कि ममता बनर्जी का खौफ और आतंक जीता था। #BengalBurning #BengalViolence https://t.co/NknnT4f6EI,NOT,NONE,0
3933,60c5d7495659ea5e55df1ab4,hi_hasoc_2021_3933,@LambaAlka जिसको पार्टी ने सम्मान दिया केंद्रीय मंत्री बनाता उसके बाद 1लाख 60 हजार वोट पाकर चौथे स्थान पर रहा फिर भी बंगाल चुनाव का प्रभारी बनाया कांग्रेस का एक विधायक भी नही जीता पाया भाजपा में चले गए वहाँ हालत गुलामो की तरह होगी चुप रहो बैठे रहो हाफपैंट पहनो और--?,NOT,NONE,0
1518,60c5d7495659ea5e55df0e3c,hi_hasoc_2021_1518,ईश्वर की असीम कृपा है!🙏 #कोरोना_हारेगा_भारत_जीतेगा जयश्रीराम #CovidVaccine जरूरले #FF @2002jyot @KajolRajput19 @JyotiShrivast @jal19jan @PremCha07157034 @Vinay_Dwivedii @Alkasin124  @sapan_25072019 @Kuldeep37631447 @SanjayP87635447 @sanjay_pantoji @OfficiallyAsmit @shalu258 fbRt https://t.co/yAXeaWXHPh,NOT,NONE,0
747,60c5d7495659ea5e55df09e2,hi_hasoc_2021_747,तब उनके लिए एक गोड्से पैदा हुआ था और अब अगर आप नहीं संभले तो आपके लिए भी एक गोड्से पैदा हो सकता है .  #SpinelessBJP #JPNadda #BengalBurning #Modiji #AntiHinduMamata #ममता_खूनी_है,NOT,NONE,0
1018,60c5d7495659ea5e55df09ec,hi_hasoc_2021_1018,"@BrahamSamvad @JitinPrasada इतिहास गवाह है ब्राह्मण दोगला नहीं होता! वह पीठ पर खंजर भी नहीं चलाता। वह दलाली भी नहीं करता, मगर यह क्या किया..!",NOT,NONE,0
1432,60c5d7495659ea5e55df0ee2,hi_hasoc_2021_1432,#ChineseVirus भयंकर है कोरोना https://t.co/jcmqVzKaJC,NOT,NONE,0
2957,60c5d7495659ea5e55df162d,hi_hasoc_2021_2957,"@sankulyaa @BrettLee_58 @patcummins30 भाइयों बहनों पैशे खिदमत है, एक और #पप्पूशास्त्र का विद्यार्थी 🤣  Don't listen to @amanshahbazkhan  Its' a #ChineseAgent working as a #ChineseBot heavily funded by enemy countries to trouble India n spread #ChineseVirus. Proponent of #Pappuanomics 1 of a #INCorporated #LOLu",NOT,NONE,0
1939,60c5d7495659ea5e55df0df1,hi_hasoc_2021_1939,"बिछड़ा कुछ इस अदा से कि रुत ही बदल गई, इक शख़्स सारे शहर को वीरान कर गया !!  #JusticeForShahabuddin   @tshahab05 https://t.co/Iqcosu1cIq",NOT,NONE,0
1438,60c5d7495659ea5e55df0f3a,hi_hasoc_2021_1438,Priorities🤦🏼 #ResignModi https://t.co/yu9OXGfuJP,NOT,NONE,0
3365,60c5d7495659ea5e55df179c,hi_hasoc_2021_3365,"@sktripathi14 भाईसाहब whatsapp पर ब्लॉक कर दिया हैं यहां भी करें। सच्चाई से मुंह नहीं फेर सकते हैं, मिलकर समाधान निकाला जा सकता हैं। #BengalBurning",NOT,NONE,0
1,60c5d7495659ea5e55df050a,hi_hasoc_2021_1,"दिल्ली को मिलनी चाहिए उसके हिस्से की ""OXYGEN""  ➡️ जरूरत : 976 टन ➡️आवंटित : 490 टन ➡️मिल रही : 312 टन  #Resign_PM_Modi  people life's matter..  भूतिये है @sambitswaraj https://t.co/3BCVOilkI4",NOT,NONE,0
950,60c5d7495659ea5e55df0cac,hi_hasoc_2021_950,@SanataniBOY @NaveenKher2020 @ritika_offl बड़ा हरामी होता है दिल हमारा 😂,NOT,NONE,0
807,60c5d7495659ea5e55df0ba0,hi_hasoc_2021_807,#ArrestMamata or #ResignModi   TV Serial की           Politics की अनुपमा                     अनुपमा                  😭😭😭  #BengalBurning #BengalViolence https://t.co/0OZl8klcNa,NOT,NONE,0
967,60c5d7495659ea5e55df0984,hi_hasoc_2021_967,@RahulGandhi मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
1333,60c5d7495659ea5e55df0926,hi_hasoc_2021_1333,#OPS #BanEVM #पुरानी_पेंशन_बहाल_करो #FarmersProtest #SpeakUpForFarmers #StopPrivatization #ModiMadeDisaster #NPS_भारत_छोड़ो #NPS_QUIT_INDIA #NPSनिजीकरणभारतछोड़ो #OPS_कर्मचारी_का_अधिकार #NPSनिजीकरणकेख़िलाफ़_इंक़लाब #स्वास्थ्य_क्षेत्र_मे_बजट_बढ़ाओ #Resign_PM_Modi #Vaccine_और_MSP_दो https://t.co/lPz0q4UuhR,NOT,NONE,0
1875,60c5d7495659ea5e55df0f46,hi_hasoc_2021_1875,आप सब लिखते रहिए जब तक ये हैशटैग नम्बर 1 ना पहुंच जाए.. #JusticeForShahabuddin,NOT,NONE,0
2821,60c5d7495659ea5e55df165b,hi_hasoc_2021_2821,"@dineshbjp09 ममता को चोट लगी.. ब्रेकिंग न्यूज़ बन गई ।   बंगाल में हिन्दुओं पर हो रहा अत्याचार,  मारकाट लूटपाट मची हुई है बलात्कार हो रहे है। पर यह न्यूज़ कब बनेगी ??? क्या हिन्दू होना गुनाह है ??? #CruelMamata #BengalBurning",NOT,NONE,0
3970,60c5d7495659ea5e55df1996,hi_hasoc_2021_3970,#GodiMedia doing their master #Modi’s bidding 🐕 #ModiResign #ModiAbandonedIndia #ModiMustResign #ResignPMmodi #ModiKaVaccineJumla #ModiSarkarHiSystemHai #ModiMadeDisaster #25सांसद_लापता_है,NOT,NONE,0
3004,60c5d7495659ea5e55df1614,hi_hasoc_2021_3004,भक्तों देश के किसी भी अस्पताल के बाहर मोदी और योगी जिंदाबाद बोल कर दिखा दो। #YogiAdityanath #ModiResign #ModiKaVaccineJumla #Modi,NOT,NONE,0
1412,60c5d7495659ea5e55df0d2e,hi_hasoc_2021_1412,शेर-ए-बिहार शहाबुद्दीन साहब की मौत नहीं बल्कि हत्या हुई है। #JusticeForShahabuddin,NOT,NONE,0
3796,60c5d7495659ea5e55df19ff,hi_hasoc_2021_3796,"@BJP4Rajasthan अगर धरना देने से सब सही हो जाता तो..  कुरुक्षेत्र में भी ""श्री कृष्ण"" जी ""अर्जुन"" को यही सलाह देते..। 😡😡😡  #BengalBurning  #BengalViolence  #KhooniKhela  #WestBengalViolence #SaveBengalBJPsupporters  #SaveHindusInBengal",NOT,NONE,0
4668,60c5d7495659ea5e55df0c4a,hi_hasoc_2021_4669,@BJP4Delhi राहुल गांधी को बोलो 72000 हज़ार का वायदा आपने 2019 में अपने देश में देने का किया कृपा अब देदो जनता को @BJPNagendraji  #BengalTrustsModi #BengalViolence #BengalBurning #Bengal #bangalviolence #CruelMamata #AntiHinduMamata  #IStandWithModi #KanganaRanaut #lockdown #SuvenduAdhikar https://t.co/TkgPK52BNi,NOT,NONE,0
4004,60c5d7495659ea5e55df1caf,hi_hasoc_2021_4004,जिन्दगी में जब कोई झुका न सका तो धोखे से साँसे ही छीन ली.!  अलविदा शहाबुद्दीन साहब 😭  #JusticeForShahabuddin,NOT,NONE,0
2711,60c5d7495659ea5e55df1345,hi_hasoc_2021_2711,"नसीहत, वह सच्चाई है जिसे हम कभी ग़ौर से नहीं सुनते, और तारीफ़ वह धोखा है जिसे हम पूरे ध्यान से सुनते हैं! #ModisCrimeAgainstIndia #ResignPMmodi  #SpinelessBJP #Oxygen4All #BeHuman #OxygenMan #fakenews #coronavirus #COVID19 #BJP #ModiSarkarHiSystemHai #DisinvestmentSCAM #AjitSingh",NOT,NONE,0
4288,60c5d7495659ea5e55df0696,hi_hasoc_2021_4288,@kapsology मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
1397,60c5d7495659ea5e55df0fc6,hi_hasoc_2021_1397,#bengalviolence Be careful everyone. Some unscrupulous people are posting these pictures on social media to spread tension in the state and the country.  #CovidIndia #COVIDEmergencyIndia #ममता_की_निर्ममता #SpinelessBJP #SpinlessBJP #बंगाल_हिंसा #COVIDEmergency   #BengalBurning https://t.co/gokGwfMCms,NOT,NONE,0
3461,60c5d7495659ea5e55df1aa7,hi_hasoc_2021_3461,@DeependerSHooda @anubhavsinha मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
1450,60c5d7495659ea5e55df104d,hi_hasoc_2021_1450,The 3rd wave alert is like Red alert drill before Indepdence n Republic Day.  एलर्ट करके फ़ारिग़।They can’t handle the 2nd wave n we expect them to plan the 3rd? Its naive. राजा बाबू से न हो पाएगा। #ResignModi #FarmLawsWorstThanCOVID https://t.co/Z3NT3WUA1c,NOT,NONE,0
