Unnamed: 0,_id,Text,task_1,task_2,Label
2774,60c5d6bf5659ea5e55df0327,@CHLOESCLAYTON my childhood (YES TWO OF THEM ARE PONIES FUCK OFF) https://t.co/waSKYiTEuy,HOF,PRFN,1
4011,60c5d6bf5659ea5e55defb74,@XIA0JUNG0TH But did you watch the end yet? Because he turns out to be a real assholeðŸ˜­,HOF,OFFN,1
4679,60c5d6bf5659ea5e55def919,Still thinks Boris is going to shag him it is embarrassing https://t.co/Lzu0X6Rr32,HOF,PRFN,1
918,60c5d6bf5659ea5e55def97c,Pardon my rant but who in the world gives a fuck about religion when one can't breath? #Hindus #Muslims #IsupportModi #ResignModi and all these nonsense? who cares? @BJP4India @INCIndia @AITCofficial @cpimspeak and who can do the job in #India... please get your shit together...,HOF,PRFN,1
463,60c5d6bf5659ea5e55def451,"@PMOIndia @narendramodi @AmitShah @rajnathsingh These pictures describe enough things to us. Finally, my nation turned into BJP COLOR without your efforts. People are scared and they are dying from corona virus and you should watch them and wait for their deaths. #ResignModi https://t.co/c5ude7Xijn",HOF,HATE,1
93,60c5d6bf5659ea5e55def267,"Modi is a liar, it's Bengali, the people of Bengal know how to play chess, you won't get 100 digits, write it down #Resign_PM_Modi as soon as possible.Your arrogance and arrogance is not permanent, you can understand it when you see the result of Bengal",HOF,OFFN,1
5098,60c5d6bf5659ea5e55def1ae,@globaltimesnews China sin will never be forgotten. China has made huge loss to humanity. #ChineseVirus #WuhanVirus,HOF,HATE,1
2632,60c5d6bf5659ea5e55df0324,MOTHERFUCKER https://t.co/t2pyFhyw4P,HOF,PRFN,1
1549,60c5d6bf5659ea5e55defc47,"Also, loving that last night at 8.30pm, the BBC put the word twat on my tv screen. And not just any twat, a flowery one https://t.co/4ApaAECOn4",HOF,PRFN,1
720,60c5d6bf5659ea5e55def57b,@BJP4India @BJP4Karnataka is doing all thing to ruin BJP's image. When lockdown in force these people are protesting. Shame on them. Touching new low everyday #BengalBurning #BengalViolence https://t.co/cFDgRQZqRa,HOF,HATE,1
3351,60c5d6bf5659ea5e55def394,This exam is making me dizzy bloody hell and to top it off another 1 tomo gr8,HOF,PRFN,1
2234,60c5d6bf5659ea5e55deff99,Let me haunt that pussy,HOF,PRFN,1
5079,60c5d6bf5659ea5e55def103,"Your arrogance, stubbornness, political vendetta, lust for power and greed to be in news has caused so many death. Dnt you feel ashamed. When country was in need of leadership he was busy in rallies #ResignModi #Resign_PM_Modi #COVIDSecondWaveInIndia",HOF,HATE,1
3160,60c5d6bf5659ea5e55df02ef,"@briantylercohen motherfucker not only let texans freeze to death (after killing them by the thousand w/ covid lies) he also joked about going to cancun at an event in florida.  nothing he does helps texans.  but, he'll rush wherever he needs to if he thi",HOF,OFFN,1
2500,60c5d6bf5659ea5e55df0292,Have your shit together when we come,HOF,PRFN,1
1474,60c5d6bf5659ea5e55defc91,@javrawr bro same I think im a whore,HOF,PRFN,1
2722,60c5d6bf5659ea5e55df040d,"‘“There was a huge disconnect where I felt very angry that the world isn’t paying attention, and would it be different if it was White bodies piling up on the streets?” Singh recalled. “How am I supposed to go about my normal day?”🧘🏼‍♀️🧘🏼‍♀️🧘🏼‍♀️#IndiaCovidCrisis https://t.co/cOMv2aFrY4",HOF,HATE,1
4877,60c5d6bf5659ea5e55defa33,@PlaIism I can act motherfucker,HOF,PRFN,1
998,60c5d6bf5659ea5e55def6ea,i’ll never get over the “at least they’re honest” take on someone behaving like a total asshole,HOF,PRFN,1
23,60c5d6bf5659ea5e55def191,@GavinCurnow Bloody hell. This just happened. Like something out of Jurassic Park. Right over my head. https://t.co/OXyaJVBS9e,HOF,PRFN,1
4967,60c5d6bf5659ea5e55def7c3,i remember i came out to my best friend of 5 years in 9th grade and that bitch said â€œi always knew there was something weird about youâ€ ðŸ˜­ðŸ˜­ðŸ˜­ #PRIDE,HOF,HATE,1
4642,60c5d6bf5659ea5e55defa51,@MrDanGleeballs @mash40441498 Stop this fucker has me on a magical mystery tour of stuff he didn't know he planted. ðŸ˜ Mystery salad in a few weeks.,HOF,PRFN,1
3316,60c5d6bf5659ea5e55def2ce,@thewire_in #SupremeCourtofIndia do you understand the meaning of essential service.... Shame on you and shame on #BJP and #NarendraModi #ResignModi,HOF,HATE,1
4724,60c5d6bf5659ea5e55def72b,@MattJFootball He's already been to Madrid and bought the t-shirt so I just think he's a shitbag,HOF,OFFN,1
4486,60c5d6bf5659ea5e55df0072,"Those horrifying videos and pictures of the brutal killings weren't enough for people to believe on the Bengal Violence but this propagandist's post makes them believe that it was all fake. Seriously, God bless these wokes. #BengalViolence #BengalBurning",HOF,HATE,1
4775,60c5d6bf5659ea5e55def795,"Very few places around #IOMTT circuit have this flag. And while I know the hazard is an absolute bitch for riders and sidecar teams, its always bloody good to have this one #readytorace... because it means there may just be some racing! @AppledeneAwes https://t.co/FGhYUbDuzY",HOF,PRFN,1
1444,60c5d6bf5659ea5e55defc4b,@malakaddo @NVIDIAGeForce Fuck off dude. I'm not providing a fucking ID for a consumer product. That's ridiculous.,HOF,PRFN,1
3398,60c5d6bf5659ea5e55def3e7,"""Hundreds of thousands of us will die, unnecessarily, if you donâ€™t go. So, go now. Jhola utha ke. With your dignity intact."" Arundhati Roy #ResignModi https://t.co/TocTMhsCnY",HOF,OFFN,1
1690,60c5d6bf5659ea5e55defcca,Well that uncontrolled falling rocket launched by china made up for the post mocking cremation of deased #wuhanvirus victims in India. It reads how china uses fire Vs how India uses fire. Karma is a bitch motherfuckers 😆 https://t.co/o85xAhr0qT,HOF,PRFN,1
2201,60c5d6bf5659ea5e55defedd,"@rkvianforever78 @rahulvaidya23 You bloody bitch stay in your limits and I am boy and I am not tharki and cheap like you ,  this is your upbringing?",HOF,OFFN,1
4195,60c5d6bf5659ea5e55defc75,Modi/Shahâ€™s BJP is a disaster for India. #ModiMadeDisaster #ModiResign #ModiKaVaccineJumla #ModiHataoDeshBachao #ModiGovtSeNaHoPayega #ModiAbandonedIndia #ModiMustResign #ModiDisasterForIndia #IndiaFightsCorona #IndiaNeedsOxygen #IndiansDyingModiEnjoying #CovidIndia #COVID19 https://t.co/UJqealLatS,HOF,OFFN,1
4208,60c5d6bf5659ea5e55defc67,Dear @PMOIndia you are responsible for the utter disaster that you have put India in. I blame the deaths of all these people on you. #ResignModi #COVID19India #IndiaCovidCrisis,HOF,HATE,1
2301,60c5d6bf5659ea5e55df0174,@Mr_ReadingTown Bloody hell!,HOF,OFFN,1
4548,60c5d6bf5659ea5e55def5ba,"#ModiKaVaccineJumla Vaccination drive by Modi Govt has proven to be a big failure. ""Despite many constraints, we have supplied vaccines to over 80 countries..."" Modi failed to put INDIA FIRST Now we have vaccine shortage in India. #Resign_PM_Modi https://t.co/j8olcuMiBA",HOF,HATE,1
3711,60c5d6bf5659ea5e55defed5,You stop talking to a bitch and sheâ€™ll hit up everyone she claimed she didnâ€™t give a fuck about ðŸ¤¡,HOF,OFFN,1
2274,60c5d6bf5659ea5e55df0240,"@_kitfur WHAT THE FUCK, AMY’S BRAIN?! This is so so mean and unfair and I’m so sorry you had such scary dreams! I hate that! 🥺",HOF,PRFN,1
3731,60c5d6bf5659ea5e55deff3e,@ShekharGupta How could Modi have a new team as he is surrounded by equally incompetent sycophants as the present lot. India rather needs a new PM. He has miserably failed the country. But you wonâ€™t understand. #ResignModi https://t.co/uLWwNDos6K,HOF,HATE,1
2936,60c5d6bf5659ea5e55df010d,"@adarpoonawalla You are just money mongering pseudo philanthropist, i think if you give vaccine of â¹150 you would not have been dealing in loss, and you are chargin â¹300 after so much controversy saying it as philanthropist act, please have some shame",HOF,HATE,1
2969,60c5d6bf5659ea5e55df012d,@tathagata2 Modi is useless. Will never vote for him again. #ResignModi,HOF,OFFN,1
4424,60c5d6bf5659ea5e55defcb6,@sambitswaraj @JPNadda Why don't you act sir? Why no president rule here? Will mamta banerjee and her goons keep vandalising public property and killing ppl and raping? And then shamelessly sitting in news channels wld say it's fake news?? #BengalBurning,HOF,HATE,1
4228,60c5d6bf5659ea5e55defc13,@BJP4India @narendramodi @AmitShah You sacrificed the lives of the entire Country for #WestBengalElections2021 The poll result message is loud &amp; clear - We don't need #NarendraModi #IndiaCovidCrisis #BjpDestroyedIndia #keralaassemblyelection202,HOF,HATE,1
1595,60c5d6bf5659ea5e55defac2,@narendramodi Honestly speaking. I already stopped listening to your bullshit. We don’t need you useless decisions for the country. #ResignPMmodi,HOF,OFFN,1
4516,60c5d6bf5659ea5e55def52d,*Too much centralisation of power and decision-making has caused inefficiency and indifference at all levels of governance.* Modi canâ€™t blame his ministers for sleeping at the wheel *because he never empowered them to do anything better!* ~ ThePrint #ResignModi,HOF,OFFN,1
3369,60c5d6bf5659ea5e55def3ff,"So for one wrong news all other murders ,killings manslaughters, rapes right not happening in Bengal are justified Mr Derek?? Hindis fleding Bengal.Have some shame. #CruelMamata #tmcgoons #BengalViolence #BengalBurning #PresidentRuleInBengal #TMCTerror #SaveBJPKaryakartas https://t.co/q4ZEaXtGUI",HOF,OFFN,1
2633,60c5d6bf5659ea5e55df0333,"NO EXCUSES FOR LAKERS ROLE PLAYERS TONIGHT!  KCP: Shoot the damn ball.  Alex: No more dumb turnovers.   Andre: Match Ayton's pts and boards Kuz: If AD can't go, we need 20 from you.  Marc: Show you still can play. Wes: 3&amp;D  Guys who don't show tonight won't be here next year. https://t.co/wuJkDIYDB7",HOF,PRFN,1
3425,60c5d6bf5659ea5e55def49d,"#SpinelessBJP #ResignPMmodi u r just a shit..No humanity , NO FAMILY ðŸ˜’",HOF,OFFN,1
4636,60c5d6bf5659ea5e55def902,"Appreciate the support and messages today. Good to have each other when this whole shitbag disaster gets to us. I blame no kip last neet. Someone has moved the sun 3 foot away from my bedroom window. Tomorrow will be better, always is xx",HOF,PRFN,1
4278,60c5d6bf5659ea5e55defcbb,The only reason I was ever mad at @BobbyPicaso is cuz they went MIA and just didnâ€™t talk to us any more. It took me like 2 years to stop being mad about that and nothing even happened. So no; I wonâ€™t be hakuna matataâ€™ing it up any time soon for that other cÃ»nt,HOF,PRFN,1
4943,60c5d6bf5659ea5e55def9ac,@BJP4India @JPNadda Blood your dear big daddy Modi has on his hands ! The death of all across the country dying due to Covid &amp; your utter failure ! Shame on you! #ResignModi #ModiMadeDisaster,HOF,OFFN,1
4414,60c5d6bf5659ea5e55defda5,He don't deserve to be the PM of India #ModiKaVaccineJumla https://t.co/3ZJkj9gKsA,HOF,HATE,1
486,60c5d6bf5659ea5e55def331,i need a geo support so bad for shields because a certain geo twat did not come home 💔 for now dionas shield keeps me going mwa,HOF,PRFN,1
4865,60c5d6bf5659ea5e55defa1c,@facts_kong dick and farty,HOF,PRFN,1
2528,60c5d6bf5659ea5e55df032e,@Ritesh34557696 you seriously find it funny you son of a bitch? have some bloody shame you ass.,HOF,PRFN,1
244,60c5d6bf5659ea5e55def11b,Another LIE by our dear PM &amp; Govt of India regarding vaccination for 18+ age group from 1st May Onwards ... Why do you give fake hopes to youth of nation ... One More Lie .... Liar Liar Liar #ModiKaVaccineJumla #VaccineFor18Plus ? #LiarModi,HOF,HATE,1
1004,60c5d6bf5659ea5e55def728,You can fuck off x https://t.co/283i4eKAAn,HOF,PRFN,1
216,60c5d6bf5659ea5e55def1b7,omw to get the pussy discharge frappe,HOF,PRFN,1
1959,60c5d6bf5659ea5e55deff19,Pronouns wanker. https://t.co/p6h9rHhVAb,HOF,PRFN,1
980,60c5d6bf5659ea5e55def941,"@TV9Telugu As a responsible media, Don't support the religious parties to govern this incredible country.. @narendramodi is not capable to govern us.. Better to keep him away.. He's only a story teller but not a leader.. No words for this pain #COVIDSecondWave #ResignModi #ManMadeDisaster",HOF,OFFN,1
4588,60c5d6bf5659ea5e55def62b,"Lost my beloved respected cousin Brother to #ChineseVirus today. 20 years older than me, he literally carried me on his shoulders throughout the entire old Jalandhar city. RIP Pappu Veerji. Praying that Mata Rani gives you place at her lotus feet. And, F*** You, China.",HOF,PRFN,1
3771,60c5d6bf5659ea5e55df00bc,Observer's inhuman dick are massive enough that she can make cum countless time inside of you untill your belly become bloated. It will takes some time when you're about to worship her and become a mother of carrying Observer's child. Will you even take the challenge?,HOF,PRFN,1
3559,60c5d6bf5659ea5e55def518,Come a long way and survived a lot of things Iâ€™m not about to be taken out by a shitty virus. Nor do I care to have anything plugging up the carb on this Dadbod Cadillac. Thks to all the ppl in the health care system and my home province for the wicked service #CovidVaccine https://t.co/EM3hQ1jmSz,HOF,PRFN,1
3238,60c5d6bf5659ea5e55df04ac,HATE,HOF,OFFN,1
1969,60c5d6bf5659ea5e55df004f,@neilflynn61 @bppulseuk A lot of scam emails going about mate hopefully bollocks but wouldn’t be surprised,HOF,PRFN,1
3411,60c5d6bf5659ea5e55def3cb,@LozzaFox Bloody hell Lozza have you banged your head? Your being normal for a change...,HOF,OFFN,1
4587,60c5d6bf5659ea5e55def608,Herbalism shop Torrevieja Told that if he wants to confront me and I know for sure he won't do because he's simply a bloody motherfucker son of the ugliest bitch ever lived in this planet....,HOF,PRFN,1
3284,60c5d6bf5659ea5e55def290,@danbeecroft He ainâ€™t gonna shag you mate.,HOF,PRFN,1
3915,60c5d6bf5659ea5e55defaa8,@ work trying to listen to some music on the AirPods y no los traje me cargaaa la que me trajo! I have to listen to his bitch ass now,HOF,OFFN,1
4957,60c5d6bf5659ea5e55defaac,"Just saw a prolapsed asshole, aka something that I never wanted to or needed to see. I hate the internet",HOF,HATE,1
3944,60c5d6bf5659ea5e55def784,@ritviccc Fuck off ðŸ˜­ðŸ˜­ I havenâ€™t even graduated yet,HOF,PRFN,1
989,60c5d6bf5659ea5e55def9ed,Do what you will with this information but being a whore is my true destiny and it is my legacy to fulfil it sorry folks!,HOF,PRFN,1
3728,60c5d6bf5659ea5e55defee3,"what a way to kick off Pride month, by being openly homophobic what the hell is wrong with you, who cares if they're gay straight or a robot if they're good at what they do let them wrestle, I think there is some underlying problem and that is on you wake the hell up dick head. https://t.co/vlJzGSYhtT",HOF,PRFN,1
3412,60c5d6bf5659ea5e55def3f4,If I was Noel Gallagher I'd have called Oasis' 'Definitely Maybe' 'The Dog's Bollocks'. Pure and utter perfection â­â­â­â­â­ https://t.co/xkpcxeKDhS,HOF,PRFN,1
2596,60c5d6bf5659ea5e55df0340,@Djeczo I've deleted every picture of the shitbag,HOF,PRFN,1
1440,60c5d6bf5659ea5e55defbb1,"(Two days later) WB DGP reported of no violence being happened. People just lit up their own homes, killed their own brothers &amp; sisters, assaulted and raped a few women, just because they were mentally unstable due to the second wave of Corona brought by Mudi.  #ResignModi https://t.co/T3w4Pd7skp",HOF,HATE,1
4124,60c5d6bf5659ea5e55defc05,"Genuine question: had anyone else been completely put on their arse by the covid jab? Around 4 hours after it every muscle hurt, my face was numb and into today I'm having ""gastric issues"" I feel utterly rubbish, like I've been put through a meat grinder ðŸ˜” #CovidVaccine",HOF,PRFN,1
4740,60c5d6bf5659ea5e55def854,get this bloody burger off my head before I stab a bitch,HOF,PRFN,1
4285,60c5d6bf5659ea5e55defd70,"The Govt's arrogance, disregard to expertise &amp; misplaced priorities have pushed the nation into distress under the governance of Modi. #ResignPMmodi #ResignPMmodi",HOF,OFFN,1
2533,60c5d6bf5659ea5e55df0362,@LilLoubieLou Ye proper suits him the good looking fucker,HOF,PRFN,1
3820,60c5d6bf5659ea5e55df01cd,@amanda_cherrie Then nut in her pussy and make a strawberry milkshakeðŸ˜,HOF,OFFN,1
384,60c5d6bf5659ea5e55def4a5,Two people sharing a Oxygen cylinder via a stethoscope.. Don't know what to say..😔 But Our system once again let us down. Our respective Govt. Had almost 1 yr of preparation time against #chinesevirus #covid19... But what they did is to prepare for elections Aaps m lado bs bc 🤬 https://t.co/jz3bZmVWRz,HOF,HATE,1
3737,60c5d6bf5659ea5e55deffb5,What a shame! May Allah make him go through the same so that he understands what his people are going through! #IndiansDyingModiEnjoying #Resign_PM_Modi #IndiaCovidCrisis #PakistanstandswithIndia https://t.co/TCApPhfhqo,HOF,OFFN,1
4076,60c5d6bf5659ea5e55defac7,"@Guzmo16 @EveningStarNM @MollyJongFast @kenklippenstein It wasn't a ""joke post."" It was literally trying to get people in a shitty situation to dick on them even harder. But guess what? My father died so you can continue to be disrespectful without being",HOF,PRFN,1
1680,60c5d6bf5659ea5e55defdd4,OKAY WHORE I GET IT MY BIAS WREAKER AND THE PERSON THAT LIVES RENT FREE IN MY HEAD https://t.co/d7neqK9Lxw,HOF,PRFN,1
5044,60c5d6bf5659ea5e55def154,"@mybmc I reached the 'CONFIRM' page of 4 different centers but after pressing confirm, nothing happens and the button is reactivated! Really a f***** up website! Vaccine Guru se Vaccine bhikari bann gaye hai... such a shame! #ResignModi",HOF,HATE,1
1172,60c5d6bf5659ea5e55def8a6,Those Islamophobic Black girls should apologize and remains to go to jail for both of those bitches.  #Islamophobia https://t.co/ILj6x3U0oA,HOF,HATE,1
4431,60c5d6bf5659ea5e55defdb0,People celebrating the elections even with this condition ongoing... Wow I can't believe them. The whole world is gonna ban India like this... Fuked up mentality...my gosh!!! #IndiaCovidCrisis #IndiaChoked #India #elections,HOF,HATE,1
386,60c5d6bf5659ea5e55def4c9,"@linkdlrb @rockLee1314 @iSuricati @iingwen Only a heart full of darkness can make fun of death, not only chinese government but chinese population are too dangerous for World peace. Don't forget all this death is happening because of #ChineseVirus and this will not go in vain, china have to pay for all this.  #wuhanvirus",HOF,HATE,1
4371,60c5d6bf5659ea5e55defcf2,@pierretauri stop watching prison break before i legitimately shit myself at this part of the FILM you MOTHER FUCKER,HOF,OFFN,1
3590,60c5d6bf5659ea5e55def6a5,@xoxokshirelle It really is ðŸ˜‚ I meet a new damn cousin every year,HOF,PRFN,1
2748,60c5d6bf5659ea5e55df0361,"Shameless Godi Media, and anchors like Sudhir will run a PrimeTime show on how Twitter is hatching a conspiracy to defame India and Modiji on Covid Response.  And taking action against those who speak the truth.  #ResignModi",HOF,HATE,1
2621,60c5d6bf5659ea5e55df02ba,@nmesoma_xo Na bastard. Na him children them go treat in the language they understand.,HOF,PRFN,1
4217,60c5d6bf5659ea5e55defb62,@BS5tothe5th Some evil mastermind that knows it would piss off OCD people lol,HOF,PRFN,1
2790,60c5d6bf5659ea5e55df02b5,why complain about bein lonely when u have nothing to offer but pussy? that doesn’t get u a solid relationship lol,HOF,PRFN,1
1517,60c5d6bf5659ea5e55defc3c,"@GozraKris @brandonjjoneill Bit sad mate, I don’t like the cunt but that’s abit weird",HOF,PRFN,1
345,60c5d6bf5659ea5e55def3fd,Sorry for this pic in this pendemic time   But what we vote that we reap  #ResignModi #resign_pm_modi #ModiMadeDisaster #ExitModi https://t.co/hrkwnjvRYR https://t.co/OM4kneg46s,HOF,HATE,1
872,60c5d6bf5659ea5e55def544,Imagine if cri cri wasn’t around. You would’ve had to pimp your wife or girlfriend. Why you mad,HOF,PRFN,1
982,60c5d6bf5659ea5e55def963,Im still weak cause it was not necessary to call me a bitch that mf so disrespectful 😂,HOF,PRFN,1
4596,60c5d6bf5659ea5e55def56b,Going to Mandir is crime for #CruelMamata ..Karma is a bitch..ll haunt everyone.. #BengalViolence #BengalBurning #PresidentRuleInBengal #TMCTerror #SaveBJPKaryakartas #CruelMamata https://t.co/Zim04ImWKv,HOF,OFFN,1
3992,60c5d6bf5659ea5e55def844,@SirBasilBrush @BurnsideNotTosh Except if you're an FBPE wanker.,HOF,PRFN,1
3890,60c5d6bf5659ea5e55df0265,"I grew up around the oil business. Its ending, and the major oil companies already have electric etc (quietly) on their agendas. They will bitch and scream bloody murder, but they know its ending too. Keep pushing oil out. https://t.co/zngWsk5btY",HOF,PRFN,1
3038,60c5d6bf5659ea5e55df04ec,I urged to the whole nation/#Twitter world to call this virus as #ChineseVirus ð No more #Covid or #Corona! Please Call it #ChineseVirus! Bloody #China should get a lesson!  @globaltimesnews @NotGlobalTimes  #COVIDEmergency #CovidSecondWave  #CoronaSecondWave  #CoronaPandemic,HOF,HATE,1
4387,60c5d6bf5659ea5e55defdfd,#KanganaRanaut after her violent tweets and ban on #twitter now plays the card of Racial discrimination of white vs brown in #Instagram This girl is a psycho and needs urgent mental help. #Kanganasuspended #Restorekangana #ResignModi #BengalBurning,HOF,OFFN,1
938,60c5d6bf5659ea5e55def7e2,@sab_hateDMS Does she wear mesh hooker hose and have a Phd from a community college?,HOF,PRFN,1
2882,60c5d6bf5659ea5e55def1ad,Silence Gareth you useless twat. You saved face but we all know you didn't want to pick him. https://t.co/j5rUZTPsWM,HOF,OFFN,1
4163,60c5d6bf5659ea5e55defbf0,If I ever have a son and one of you weird bitches refer to him as sexy I might donkey punch you in the top of yo shit. Thatâ€™s hella predatory,HOF,PRFN,1
5026,60c5d6bf5659ea5e55def0f5,"Delhi is under lockdown. And yet the nonsense of this central vista continues as an â€œessential serviceâ€. Mind boggling, the sheer arrogance and vanity of this in the midst of a pandemic #ResignModi",HOF,HATE,1
398,60c5d6bf5659ea5e55def46d,@FOXLA Isolate that motherfucker real quick,HOF,PRFN,1
707,60c5d6bf5659ea5e55def618,@Jamie198629 @TheFreds true and it was enough before all this bollocks. Remember when they had the nation shook of Muslims and god forbid a Muslim on public transport with a backpack.,HOF,PRFN,1
4177,60c5d6bf5659ea5e55defbff,"The death of school teachers and teachers getting #chinesevirus positive, only Govt is responsible, as schools and colleges were not closed at appropriate time. Our PM is playing election and vote game. The worst PM ever at this pandemics.",HOF,OFFN,1
4580,60c5d6bf5659ea5e55def6a1,@fkeyamo Mr Keyamo you are a cynical bastard,HOF,PRFN,1
4524,60c5d6bf5659ea5e55def6b7,Most dumb politicians of India. Modi and Yogi. #CancelAllExams #Resign_PM_Modi,HOF,OFFN,1
1915,60c5d6bf5659ea5e55defd2f,Went drag racing  in my grandads car and my cousin also ran over a Russian hooker 😭,HOF,PRFN,1
3663,60c5d6bf5659ea5e55df0033,"@pfizer You people are disgusting!! $900 million in profits from vaccines in the first quarter, you could vaccinate everyone in India for free and still make money! #vaccines #Pfizer #IndiaCovidCrisis #coronavirus #COVID19",HOF,HATE,1
3776,60c5d6bf5659ea5e55df0141,Narendra Modi doesn't care about the plight of Indians. He is just worried about his future in politics #IndiaCovidCrisis https://t.co/Hrg5DCwwlG,HOF,HATE,1
3679,60c5d6bf5659ea5e55deffbc,Everthing happening in bengal is shamefull. All the bjp workers are pointed and attacked their homes were destroyed by the goons of mamta baneerji some womens were gang raped because they are bjp supporter they gave vote to bjp. #ShameOnMamata #arestmamta #BengalBurning,HOF,HATE,1
3738,60c5d6bf5659ea5e55deffe2,NYAY Should have been the way out of this economical crisis but wht to do brother u have no power n d people in power doesn't listen 2 intellectuals. Actually der inferiority towards intellectuals pushed my country to dis place. Just can't bare these idiots anymore #ResignPMmodi,HOF,HATE,1
4601,60c5d6bf5659ea5e55def5e3,"There is absolutely no pride in having world's tallest statue, world's largest cricket stadium and unnecessary building new parliament when u r not able save citizens lives and are dependent on donations for the vaccines and oxygen. #IndiaCovidCrisis #COVIDEmergencyIndia",HOF,HATE,1
4609,60c5d6bf5659ea5e55def4de,"Also, beware of #ModiKaVaccineJumla! #CoWin simply means, the more you lose commonsense, the more Modi wins the heart of common men. Vaccines are not ice-creams that you will want them more by faking your identity. So, ask: Why the fuck photo IDs or Aadhaar for vaccines? 2/2",HOF,PRFN,1
3588,60c5d6bf5659ea5e55def63b,I see a lot of shit. I donâ€™t speak on anything,HOF,PRFN,1
3091,60c5d6bf5659ea5e55df03af,@WorldOfMeli_ It would be funny if spencer says something like son of a bitch out of nowhere though.... Just saying (:  Hoping it's a Hard TV-PG or Soft TV-14,HOF,PRFN,1
2121,60c5d6bf5659ea5e55defef5,BJP is party only knows to divide and rule see what they did to our country every where there is grief and anguish these idiots are fit for nothing #ModiKaVaccineJumla,HOF,HATE,1
539,60c5d6bf5659ea5e55def31b,NCR has been stressed to the point of breaking! All those hospital statements related to deaths due to lack of oxygen - it's a shame on the government and whoever is managing the system. Utter failure!  #COVIDSecondWave #ResignModi (2/2),HOF,HATE,1
4089,60c5d6bf5659ea5e55defbf1,"A man goes to a $5 hooker and gets crabs. goes to that same hooker and says "" Hey, u gave me crabs!"" The hooker replies, ""For $5 what did you expect? Lobster?"" ðŸ˜‚ðŸ˜‚",HOF,OFFN,1
3889,60c5d6bf5659ea5e55df0252,"@narendramodi you are again proving, you are one big mistake to this country. People are dying but you are more interested ins spending for your bed. People pay tax, not for your comfort. @BBCWorld @ndtv #india #ResignPMmodi https://t.co/TfQKXcUg9h",HOF,OFFN,1
909,60c5d6bf5659ea5e55def8a5,Killer Pradhan Sevak Enough is Enough You had made all medical services mess #ExitModi  #ModiResign #ModiMadeDisaster #ModiHataoDeshBachao #ModiKaVaccineJumla #Resign_PM_Modi #ModiGovtSeNaHoPayega,HOF,OFFN,1
5010,60c5d6bf5659ea5e55def10b,dont know who tf Margaret is but this bitch been giving people out the wrong phone number for at least a decade now and iâ€™m fukin sick of getting her calls! like how tf do you not know youâ€™re number and at that continue to keep going out the wrong one when you set up appointments,HOF,OFFN,1
1975,60c5d6bf5659ea5e55deff55,What could be worse than the situation in our country where hospitals should be replaced by statues and a new parliament for ministers.Patients lying on the roadside. how shameful?? #FarmLawsWorstThanCOVID #ResignModi https://t.co/v1JTgk97mp,HOF,HATE,1
321,60c5d6bf5659ea5e55def36d,The AD slander has gotten under my skin this year I’m not gone lie.   &amp; it piss me off that he just has not been able to get or stay healthy this year. Folks been lyin on my guy name too much.,HOF,PRFN,1
4113,60c5d6bf5659ea5e55defc4c,@martinplaut O my God this bitch. Now after all Ethiopian spit you like a trash you turn on Ertirea for another misleading. You are an @enemy of both countries and lobbyist for @TPLF for the sake of @bloody money,HOF,PRFN,1
2543,60c5d6bf5659ea5e55df041d,// techno neg   fuck off and show us dream,HOF,PRFN,1
3927,60c5d6bf5659ea5e55def87a,"/ Damn, that shit was so ASS. FUCK.",HOF,PRFN,1
2788,60c5d6bf5659ea5e55df02a3,#cancel12thboardexams2021 #Resign_PM_Modi  @PMOIndia   Because of your overconfidence and ignorance hundreds of indian citizens are dying everyday and now you are ignoring lakhs of student's daily plea to cancel exam... https://t.co/NxLjXBkMdl,HOF,OFFN,1
3003,60c5d6bf5659ea5e55df0449,"If you are still supporting @BJPindia__ , then there is no one stupider than you. You deserve the chaos that you voted for.  #ResignPMmodi #ResignModi",HOF,HATE,1
4263,60c5d6bf5659ea5e55defd40,@narendramodi Shame on you . You are utter bullshit guy ever this works would have seen. #ModiMustResign #ModiResign #ModiKaVaccineJumla #ModiDisasterForIndia https://t.co/Mf5YcZZFj0,HOF,OFFN,1
819,60c5d6bf5659ea5e55def69f,This one's mentioning inec? Why? Won't you get out of office after your tenure ends? Fuck this man https://t.co/zXWGCCDGPR,HOF,PRFN,1
3840,60c5d6bf5659ea5e55df0234,Aw son of a bitch https://t.co/7eNmq3l8S0,HOF,PRFN,1
146,60c5d6bf5659ea5e55def2d8,You and your bloody High Definition Multimedia Interface can bloody well FUCK OFF. You understand? Got o hell bitch.,HOF,PRFN,1
685,60c5d6bf5659ea5e55def63e,Omg I so hope the bastard that did this meets the front of a fucking train.  Total scum . https://t.co/mYfEeoZsEa,HOF,PRFN,1
2082,60c5d6bf5659ea5e55deff1e,"@UNHumanRights @UN #IndiaCovidCrisis @BDUTT @sardesairajdeep @CNN Mr Modi, you 1) refused to settle Farmers Protests with huge crowds 2) you called for campaign-crowds in Bengal 3) you declared a catastrophe over this severely inflaming it 4) you gave no investment to health.",HOF,OFFN,1
2731,60c5d6bf5659ea5e55df04e3,@nanotoriousMMA @iqfightate Does this mean he is a son of a bitch?,HOF,PRFN,1
671,60c5d6bf5659ea5e55def54e,@lady_gabbar Bloody hell that looks a delicious plate!,HOF,PRFN,1
