text_id,Text,task_1,task_2,task_3,Label
hasoc_hi_7438,Jai Akhilesh Vijay Akhilesh Bhrast B J P Sarkar,NOT,NONE,NONE,0
hasoc_hi_3083,"1857 की “क्रांति” का बिगुल बजाने वाली, झाँसी की रानी लक्ष्मीबाई का आज “बलिदान” दिवस है, लेकिन गोदी “मीडिया” में कहीं एक पट्टी तक नहीं,अगर प्रियंका चोपड़ा की “मैरिज” Anniversary होती,तो पूरा दिन “तमाशा” होता.",NOT,NONE,NONE,0
hasoc_hi_4051,2 संप्रदायो में भारी तनाव की स्‍थिति  पुलिस और मीडिया का कोई अता पता नहीं,NOT,NONE,NONE,0
hasoc_hi_1005,पहले इतना बताओ कि जाति व्यवस्था या वर्ण व्यवस्था बनाने वाले लोग किस देश मे पाये जाते हैं ये किसके छल की देन है ।,NOT,NONE,NONE,0
hasoc_hi_2313,18 साल का सैनिक शहीद हुआ तो वह बच्चा नहीं था और     25 साल का पत्थरबाज मारा जाए तो वह बच्चा था   कौन सा नशा करते हो दोगले,NOT,NONE,NONE,0
hasoc_hi_7184,"तुम चिंता काहे कर रहे हो मानक जी,   अब पत्थरबाज बनना इतना आसान नही,  #ZairaWasim",NOT,NONE,NONE,0
hasoc_hi_959,@MishraSanheev   एक #कमीने को चौराहे पर बुलाया था.... नेपाल भाग गया.,NOT,NONE,NONE,0
hasoc_hi_7371,मोदी ने बजट पेश किया कि   भो श्री वाले ने  चुनावी जुमला फेक गया,NOT,NONE,NONE,0
hasoc_hi_6869,"ऋतिक ने #Super30 के सैट से एक वीडियो शेयर किया है, जिसमे वे अपनी फिल्म की कास्ट के साथ भोजपुरी गाने पर नाच रहे हैं और सोशल मीडिया प्लेटफॉर्म इंस्टाग्राम पर अभिनेत्री सोनम कपूर के दो करोड़ फॉलोअर हो गए हैं।  #Cinejivan",NOT,NONE,NONE,0
hasoc_hi_4625,चाँद सूरज जैसी तेरी चुड़ियां  खनखना कर रोज जगाती चुड़ियां  कभी शोर मचाती चुड़ियां  कभी चुपके से मुझे जगाती चुड़ियां    #केशव #हिंदी_शब्द #शब्दनिधि,NOT,NONE,NONE,0
hasoc_hi_1895,"श्रीलंका को लगा तीसरा झटका, कुसल परेरा 30 रन बनाकर आउट   #SLvSA #ICCWorldCup2019",NOT,NONE,NONE,0
hasoc_hi_6690,आप सभी पदाधिकारियों व कार्यकर्ता मित्रों ने लोकसभा चुनाव प्रचार में बहुत जिम्मेदारी के साथ काम किया।आप सभी का हृदय से धन्यवाद ।    आपका     मनोज तिवारी   प्रदेश अध्यक्ष भाजपा दिल्ली,NOT,NONE,NONE,0
hasoc_hi_5689,तेलंगाना में वन विभाग के अधिकारियों के साथ मारपीट का मामला आया सामने  @Ashi_IndiaToday,NOT,NONE,NONE,0
hasoc_hi_2814,Salute sister...shaandaar jindabaad# jai hind #  थोड़ा देसी हो जाऊ तो क्या फर्क# पढ़ा लिखा इंसान दिल से चोट खा सकता है पर # जिन्होंने पैदा किया बड़ा किया निभाया#उससे कभी नहीं#हमेशा अपनो की इज्जत करे # #नीच पर नहीं लागू,NOT,NONE,NONE,0
hasoc_hi_3556,"न मन्दिर बनेगा न 370 हटेगा,अब आंधी में देश का धन लुटेगा,एक त्रासदी का तूफान आएगा,लोकतंत्र को समेट कर ले  जाएगा,मानवता को झकझोर देगा?",NOT,NONE,NONE,0
hasoc_hi_6277,"PHOTOS: युवराज सिंह की रिटायरमेंट पार्टी में पहुंचे बॉलीवुड के बड़े सितारे, देखें तस्वीरें    https://abpnews.abplive.in/bollywood/many-bollywood-celebs-attends-yuvraj-singh-retirement-bash-in-mumbai-today-1157081 …    #YuvrajSingh #retirementbash",NOT,NONE,NONE,0
hasoc_hi_6777,"संविधान की मज़ेदार बात,  कि बच्चा अगर 'पेट' के लिए काम करे तो 'बाल अपराध'    फिल्म ओर सीरियल मेँ काम करे तो बाल कलाकार",NOT,NONE,NONE,0
hasoc_hi_3801,"भारत की आरोही ने रचा इतिहास, अटलांटिक महासागर पार करने वाली पहली महिला  आरोही को दिल से मुबारकबाद     जय हिंद  जय हिंद की बेटी",NOT,NONE,NONE,0
hasoc_hi_1131,Learn how to provide real-world user simulation results and no servers to manage.,NOT,NONE,NONE,0
hasoc_hi_4186,"#शेरो के काफिले में #कुत्ते अच्छे नही लगते,  #सबका_साथ वाला नारा सही था  लेकिन @ArvindKejriwal वो लोग है जिनको #सबसे_अलग रखना चाहिए,  अगर इन जैसे लोगो को आप न्योता देंगे तो आम जनता का आपसे भी भरोसा उठ जाएगा  @narendramodi   @narendramodi_in   @PMOIndia",NOT,NONE,NONE,0
hasoc_hi_5691,"अन्य पार्टियों को छोड़कर भाजपा  में शामिल होने वाले विधायक ओर  सांसद गंगोत्री में गोता लगा कर देश  भक्ति का सर्टिफिकेट प्राप्त कर रहे हैं,,,",NOT,NONE,NONE,0
hasoc_hi_2549,"भाई #भारत देश का #कानून बहुत अन्धा है,  कई नियम तो लोगो को मुसीबत में डाल देते है, और रही बात नेताओं की तो #प्रज्ञा_ठाकुर के #संसद पहुचने से ही पता चलता है #देश कहाँ जा रहा है,",NOT,NONE,NONE,0
hasoc_hi_262,कभी कभी यूँ ही   चले आया करो  पलकों की #दहलीज़ पर  यूँ तुम्हारा खामोशी से ख्वाबों में दस्तक देना अच्छा लगता है!!  #हिन्दी_शब्द #शब्दनिधि   #दहलीज़,NOT,NONE,NONE,0
hasoc_hi_356,"जनमत स्वीकार,  हार स्वीकार,  संघर्ष के लिए हम फिर तैयार,जनमत स्वीकार,हार स्वीकार,संघर्ष के लिए हम फिर तैयार,…",NOT,NONE,NONE,0
hasoc_hi_3772,"चूड़ी ,बिंदी , काजल और झुमका   सब तेरी पसंद के पहने..  फिर भी तेरी पसंद ना बन पाई...!!    क्या असुंदर होना भी दोष है मेरा ??    #हिन्दी_शब्द    #एक_खुशी                                     #शब्दनिधि",NOT,NONE,NONE,0
hasoc_hi_5351,"लफ़्जों की दहलीज पर ,  घायल हर ज़ुबान है......!    कोई तन्हाई से तो कोई,   महफ़िल से परेशान है.....!    सुप्रभात मित्रों  #बज़्म #बज़्म_ए_इख़लास   #बज़्म_ए_क़ातिब",NOT,NONE,NONE,0
hasoc_hi_5916,"इस्लामिक आतंकवाद  इस्लामिक आतंक का समर्थन करने वाले मुस्लिम  मस्जिदों में से बहार निकलते मुस्लिम पत्थरबाज,  झंडे पर कुरान की आयतें लिख कर ह्त्या और बलात्कार की धमकी देने वाले मुस्लिम आतंकवादी  इस्लामिक आतंकियों का समर्थन करने वाले पाकिस्तानी कश्मीरी  @Payal_Rohatgi @Afraoo7 @ojhaneha1",NOT,NONE,NONE,0
hasoc_hi_1887,"#चोर,#नीच चौकीदार अपनी हद में रह, और अपने #दलाल चौकीदार  की गुलामी कर।",NOT,NONE,NONE,0
hasoc_hi_6831,नाम से ही अमेरिका के एयरपोर्ट पर तय होता है कि आरती उतारनी है या पतलून....    और चमचे कहते हैं नाम में क्या रखा है    #कमीने,NOT,NONE,NONE,0
hasoc_hi_5638,"हिन्दू परिवार ने तीन मुस्लिम बेटियों की शादी कराई  शबगा गांव के शिक्षक सतेंद्र पंवार ग़रीब मुस्लिम परिवार की 3 बेटियों की शादी करवाकर हिन्दू मुस्लिम एकता की मिसाल पेश की।  ऐसी खबरें दिल को सुकून देती हैं, और नफरत फैलाने वाले नफरतखोरों को तकलीफ़ देती है।  @yasarshah_SP @dralvirashah",NOT,NONE,NONE,0
hasoc_hi_3512,भक्तणो के अच्छे दिन आने वाले है..    राम रहीम को अच्छे आचरण के कारण पैरोल पर रिहा कर रही है...     भक्तीनो सज धज के तैयार रहो... आप के पिया जी आ रहे हैं....    #गुफा गुलजार रहे...,NOT,NONE,NONE,0
hasoc_hi_4088,लड़कियां तो यूँही बदनाम है साहब   .  .  .  .  .  .  .  .  .  .  .  .  चूना तो ये #Dream11Team वाले भी कम नहीं लगाते हैं,NOT,NONE,NONE,0
hasoc_hi_1661,"271 करोड़ रुपए लेकर भागीं दुबई की महारानी, PM पति से की तलाक की मांग    https://abpnews.abplive.in/world-news/princess-haya-ditches-uae-pm-sheikh-mohammed-fled-with-children-from-dubai-1157776 …?",NOT,NONE,NONE,0
hasoc_hi_3569,"#CWC19 में #INDvsEND मुकाबले में इंग्लैंड ने भारत को 31 रन से हराकर सेमीफाइनल में पहुंचने की उम्मीदों को बरकरार रखा, इस मुकाबले में भारत की तरफ से रोहित शर्मा का शतक और मोहम्मद शमी के 5 विकेट भी भारत को जीत नहीं दिला पाए",NOT,NONE,NONE,0
hasoc_hi_5178,प्रज्ञा_ठाकुर ने #गोडसे_ज़िंदाबाद कहा तो नाराज़ हो गये   #कन्हैया_कुमार ने भारत तेरे टुकडे होंगे कहा तो लोकसभा उम्मीदवार बना दिया।,NOT,NONE,NONE,0
hasoc_hi_2676,"हिमाचल प्रदेश में करीब 37 साल बाद सेब की फसल में बीमारी लगी है और इसका व्यापक असर हो रहा है, लेकिन राज्य की बीजेपी सरकार को इसकी कोई चिंता नजर नहीं आती",NOT,NONE,NONE,0
hasoc_hi_1986,जमानत बाबारामरहिम की ही करवाना जल्दबाजी में अबु सलेम की जमानत मत करवा देना -- सूचना,NOT,NONE,NONE,0
hasoc_hi_2767,"LIVE: पीएम मोदी ने कहा कि मन की बात के लिए जो चिट्ठियां आती हैं, एक प्रकार से वह भी मेरे लिये प्रेरणा और ऊर्जा का कारण बन जाती है. कभी-कभी तो मेरी विचार प्रक्रिया को धार देने का काम आपके कुछ शब्द कर देते हैं.    https://abpnews.abplive.in/india-news/live-updates-on-pm-narendra-modi-mann-ki-baat-1157136 …",NOT,NONE,NONE,0
hasoc_hi_1400,#SundayThoughts  क्या आप जानते हैं शिव जी के गले में जो लुंड वाला है आखिर वह किसकी है उसको जानने के लिए देखें ईश्वर टीवी रात 8:30 बजे से या पढ़े पवित्र पुस्तक ज्ञान गंगा,NOT,NONE,NONE,0
hasoc_hi_1408,तिलमिलाइये मत सही सही लिखीये दलाली खतरे में हैं का।   Arrested हैं attested  क्यों लिख रहे हैं।,NOT,NONE,NONE,0
hasoc_hi_1579,"मोदी ने जो #साजिश रची वह चौाकाने वाली नहीं, क्योंकि वह #नीच और #घटिया इंसान है। लेकिन तेजबहादुर को चुनाव लड़ने से रोककर सबसे घटिया और गैरकानूनी काम चुनाव आयोग ने किया है।",NOT,NONE,NONE,0
hasoc_hi_3583,"कविराज @DrKumarVishwas जी, आपकी बड़ी इज़्ज़त करता हूँ, इसलिए आपसे कह रहा हूँ कि ये #KailashVijayvargiya बंगाल में अराजकता से लड़ नहीं रहे बल्कि गुण्डई पर आमादा है। ममता से भी दस हाथ आगे हैं ये महाशय. बाकी सत्ता पाने के लिये नेता किस हद तक गिर जाते हैं इसका आभास तो आपको है ही",NOT,NONE,NONE,0
hasoc_hi_268,#MumbaiRains: भारी बारिश के चलते 'दबंग 3' सहित कई फिल्मों और टीवी सीरियल्स की शूटिंग रद्द  https://abpnews.abplive.in/bollywood/mumbai-rains-shooting-of-many-films-and-tv-serials-due-to-heavy-rains-salman-khan-1158679 …  @ravijain0701,NOT,NONE,NONE,0
hasoc_hi_6464,सही बोला आपने अपनी #औकात में रहेंगे पत्थरबाज ।,NOT,NONE,NONE,0
hasoc_hi_4725,Hello good luck for upcoming vidhansabha in up .,NOT,NONE,NONE,0
hasoc_hi_2980,मुझे विश्वास है कि हमारी शिक्षा नीति  भारत के निर्माण की मजबूत आधारशिला  बनेगी । समस्त हितधारकों से नई शिक्षा नीति के लिए सुझाव आमंत्रित करना चाहता हूं । आपको बताना चाहूंगा कि हमने सुझाव लेने की तारीख को 1 महीने बढ़ाकर 31 जुलाई कर दिया है ।,NOT,NONE,NONE,0
hasoc_hi_5799,"एक लाजवाब बात   जो एक पेड़ ने कहीं..    हर रोज गिरते हैं पत्ते मेरे,    फिर भी हवाओ से बदलते   नहीं रिश्ते..!!    #सुनो_तो Please follow   मेरी छोटी बहन @kashish_kahin     राधे राधे.. सुप्रभात   #बस_यूँ_ही   #बज़्म  #बांसुरी  #हिंदी_शब्द",NOT,NONE,NONE,0
hasoc_hi_5751,"देशभक्त मोहम्मद शमी ने तीसरे मैच में भी 5 लिया,    अब कोई भड़वा जले तो जले...",NOT,NONE,NONE,0
hasoc_hi_3905,"जय श्री राम के नारे जबरदस्ती लगवाने वालों का हिंदु धर्म से कोई लेना देना नही है ये मै नही गीता और रामायण उपनिशेद पुराण कह रहे हैं,,",NOT,NONE,NONE,0
hasoc_hi_7715,यह है मुसलमान का असली ईमान जिसे हमें दुनिया से बचाकर आखिरत के लिए रखना है    बाबा जी से पूछा गया कि आप ने वजन के नीचे पेपर क्यूँ रखा तो फरमाया मैं सिर्फ चाय की पत्ती बेच रहा हूँ कागज नहीं। इतनी बारीकी से ईमान की हिफाजत करते हैं।  अल्लाह हर मुसलमान के ईमान की हिफाजत फरमाए ~ आमीन,NOT,NONE,NONE,0
hasoc_hi_927,"मंदिर तोड़ने वाला “मुसलमान”  नहीं हो सकता,और मस्जिद पे “हमला”  करने वाला “हिंदू” कैसा,दिल्ली की घटना से दिल बेहद दुखी है,दंगाइयों का कोई धर्म नहीं होता,पुलिस को “सख़्त”  कार्यवाही करनी चाहिये,और हर क़ीमत पर “शांति” और “सद्भावना” क़ायम रखनी चाहिये.",NOT,NONE,NONE,0
hasoc_hi_4823,आपदा प्रबंधन क्षेत्र की चुनौतियों को तभी हल कर सकते हैं जब सारे दल well equipped हों। वहां पर काम करने के लिए सारी सुविधाएं अंतरराष्ट्रीय मानकों से भी ऊपर हों। मेरा आग्रह है कि डीआरडीओ के साथ संकलन करके सारे इक्यूपमेंट स्वदेशी किए जाएं: श्री अमित शाह जी ।,NOT,NONE,NONE,0
hasoc_hi_6367,"झारखंड के तबरेज को पहले चोरी के शक में खंभे से बांध कर पीटा गया, जब भीङ ने जाना कि वो मुसलमान है तो उससे 'जय श्रीराम' के नारे भी लगवाए, कल तबरेज कि मौत हो गई है, अब तक एक भी आरोपी गिरफ्तार नहीं हुआ है, सवाल किससे किया जाए? कयोंकि पुलिस हिरासत मे मौत हुई",NOT,NONE,NONE,0
hasoc_hi_4952,"तीन “तलाक़”  पर संसद में “हिंदू” नेता, मुस्लिम औरतों के अधिकारों की दुहाई दे रहे हैं, और ओबेसी हिंदू बहनों के “हक़” की लड़ाई लड़ते हुए दिखायी दिये..........ये है न्यू इंडिया.",NOT,NONE,NONE,0
hasoc_hi_1448,"चचा, जिंदा हो क्या?   छोटी छोटी बातों पर ट्वीट करने वाले ने पिछले 5 दिन से कोई ट्वीट नही किया।   वो कन्हैया आपकी सांत्वना का इंतजार कर रहा है।   #कन्हैया_कुमार   #भारत_माता_की_जय   #AbHogaNYAY   #ModiAaGaya",NOT,NONE,NONE,0
hasoc_hi_5072,पत्रकारों ने सत्ता के आगे झुक कर   अपना 'ओहदा' खो दिया और   सिर्फ 'औकात' रह गई।,NOT,NONE,NONE,0
hasoc_hi_295,अंसारी ने मिलकर सिर्फ इसलिए मार दिया क्योंकि मंगरु पाहन ने इन युवकों को अपने घर के बाहर गांजा पीने से मना किया था।  मंगरु पाहन अपने पीछे पत्नी व तीन बच्चों को छोड़कर चले गए हैं। मंगरु पाहन जो निर्दोष थे   जिनका कोई आपराधिक इतिहास नही था   #MobLynching,NOT,NONE,NONE,0
hasoc_hi_6792,"में एक गरीब धार्मिक आदिवासी मंगरु पाहन का मॉब लिंचिंग कर दिया। घटना राँची के कडरू की है। मृतक मंगरु पाहन धार्मिक प्रवृत्ति के इंसान थे और पूजा व दिहाड़ी मजदूरी करके जीविकोपार्जन करते थे।  निर्दोष आदिवासी शख्स को तीन मुस्लिम लड़के रमजान अंसारी उर्फ चरकु,मो साजिद उर्फ छोटू और अजमत",NOT,NONE,NONE,0
hasoc_hi_5619,"यूपी में हमारे लोगों को दिन दहाड़े मारा जा रहा है और नेता लोग AC रूम में छिपे बैठे है मैं भीम आर्मी के सभी कार्यकर्ताओं से अपील करता हूँ रोड पर उतरने की तैयारी करें,मैं खुद रोड पर उतरूंगा लेकिन बहुजन समाज को इस कठिन समय में अकेला नही छोडूंगा। जय भीम जय भीम आर्मी",NOT,NONE,NONE,0
hasoc_hi_5759,"आतंकवाद की आरोपी #साध्वी_प्रज्ञा को चुनाव लड़ने के लिए जमानत मिल जाती है,  मगर पूर्व सांसद #अतीक_अहमद की पैरोल अर्ज़ी हाई कोर्ट से ख़ारिज़ कर दी जाती है..     ये कहाँ का न्याय है मी लॉर्ड!",NOT,NONE,NONE,0
hasoc_hi_5625,आज मोदी के मुस्लिम पे किये जा रहे वादों को मास्टरस्ट्रोक बता रही है?डिबेट में सबका-साथ सबका विकास बता रही है।    लेकिन कही अगर विपक्ष पार्टियों मे से किसी ने मुस्लिम के लिए योजना लाती है तो मीडिया के साथ पूरी BJP मण्डली कूद जाती विरोध मे?    लेकिन ये तो BJP कर रही इस लिए सब ठीक है।,NOT,NONE,NONE,0
hasoc_hi_4643,"नारियों को घुंघट/पर्दा रखना है या नहीं, यह उन पर डिपेंड है। पुरुष वर्ग कौन होता है, यह कहने वाला की महिला क्या पहने,क्या ना पहने ?  @LambaAlka @salempurmanisha @Anjupra7743 @KaranwalTanu",NOT,NONE,NONE,0
hasoc_hi_3529,"विरोध इस बात पर निर्भर करता है कि विरोध कौन कर रहा है और किसका कर रहा है? ये बड़ा फैक्ट है, आप चोर को चोर बोल रहे है मगर जनता उसे साहूकार मान रही है यहां आपका विरोध उल्टा काम कर रहा है।  अब राजनीति में वही टिकेगा जो जनता के हिसाब से राजनीति करेगा!  @yadavakhilesh   @dimpleyadav",NOT,NONE,NONE,0
hasoc_hi_856,#MadhyaPradesh में अभी इंदौर नगर निगम कर्मचारी पर #BJP नेता कैलाश विजयवर्गीय के बेटे विधायक #AkashVijayvargiya द्वारा क्रिकेट बैट से मारने का मामला अभी ठंडा भी नहीं हुआ कि एक और बीजेपी के नगर परिषद द्वारा मारपीट का मामला सामने आया है।,NOT,NONE,NONE,0
hasoc_hi_7230,"अपनी बेटी को डूबने से बचाने के लिए पिता ने उसे अपनी शर्ट में फंसा लिया लेकिन नियति को कुछ और ही मंजूर था..  बाप-बेटी की ये तस्वीर मुझे रुला गई..  आज के अखबारों में छपी है ..  मैं बार -बार खुद को उस पिता की जगह देख रहा हूँ , जब उसने बेटी को बचाने की कोशिश की होगी..",NOT,NONE,NONE,0
hasoc_hi_1842,मैं यद्यपि समाजवादी पार्टी को पसन्द नही करता लेकिन मैं आपको व्यक्तिगत तौर पर बहुत पसंद करता हूँ और आप संसद जाएंगे इसकी मुझे दिल से खुशी है।,NOT,NONE,NONE,0
hasoc_hi_7085,भारतीय जनता पार्टी के नवनियुक्त राष्ट्रीय कार्यकारी अध्यक्ष श्री जगत प्रकाश नड्डा के राजनीतिक एवं सार्वजनिक जीवन का एक संक्षिप्त परिचय।,NOT,NONE,NONE,0
hasoc_hi_6732,"कश्मीर का “रऊफ” कलकत्ता के 5 टुरिस्ट को बचाते हुए ख़ुद डूब गया। डूबने वाले ने ये भी नही सोचा कि वो जिन्हे बचाने की कोशिश कर रहा वो तीनो “हिंदू” हैं, बस इंसानियत को सर्वप्रथम रखा।  जगह-जगह कशमीरियों को पीटने वाले तथाकथित देशभक्त गौर से देखो।    @AshrafFem Bhai",NOT,NONE,NONE,0
hasoc_hi_7656,"आदरणीय अखिलेश यादव जी आप को हार पर मंथन करना चाहिए.विधानसभा में कांग्रेस के साथ, लोकसभा में बीएसपी से गठबंधन..फिर भी हार मिली. आख़िर चूक कहॉं-कैसे हुई ?वैसे लोग जो आपके आस पास रह कर भी आपको सच नहीं देखने देते ? उनसे आपको मुक्ति लेनी होगी और संगठन को नये सिरे से मजबूत करना होगा। जय अखिलेश , जय समाजवाद।",NOT,NONE,NONE,0
hasoc_hi_2099,"भारत माता मंदिर के संस्थापक,साधना के शिखर और आध्यात्मिक जगत के सूर्य परम पूज्य स्वामी सत्यमित्रानंद जी महाराज के ब्रह्मलीन होने पर कोटि कोटि नमन.",NOT,NONE,NONE,0
hasoc_hi_1444,"अब मैं पहले की तरह बोलता नहीं हूं,  हर बात को सही और ग़लत में तोलता नहीं हूं,  सब की अपनी - अपनी जिंदगानी है  जो चले गये उनकी भी अपनी एक कहानी है,  फिर भी बाते अपनी यूं हीं चलती रहेंगी,  जो तुझसे हुआ करती थी वो खुद से हुआ करेंगी।    #Hindi #हिंदी_शब्द",NOT,NONE,NONE,0
hasoc_hi_5445,This should not only be show but make public awake .Prepare team at ground level to spread all type awareness among public.,NOT,NONE,NONE,0
hasoc_hi_4668,जो लोग सीवान जाकर प्रचार कर रहे है  सुन ले बहुत अच्छे से सीवान से इंशाल्लाह शाहबुद्दीन साहब की पत्नी हिना जी ही जीतेंगी,NOT,NONE,NONE,0
hasoc_hi_1418,"#BJP का महिला मारपीट करने वाले विधायक को 3 दिन का नोटिस..    10 दिन वाले #नोटिस का क्या हुआ?    #प्रज्ञा_ठाकुर    महिला को लात-घूंसों से पीटने वाले BJP विधायक बलराम थवानी को पार्टी ने भेजा नोटिस, तीन दिन में जवाब तलब:",NOT,NONE,NONE,0
hasoc_hi_2477,70 सालों से दूसरे नेताओ पर आंख बंद करके भरोसा करते चले आए हो..  कम से कम एक बार ओवैसी साहब (AIMIM) को भी आजमाकर देख लो !!,NOT,NONE,NONE,0
hasoc_hi_7111,लफ़्ज़ जब बरसते हैं ना बूंद बन कर साहिब..!    मौसम कोई भी हो मन भीग ही जाता है..!!    शुभरात्रि इश्कजादों,NOT,NONE,NONE,0
hasoc_hi_4002,विधानसभा का स्वीच आज ऑन हो गया है और 65 सीटें जीतकर कार्यकर्ता भाजपा की छोली में डालने के बाद ही अब विश्राम लेंगे- श्री @Ramlal    राहुल गांधी झूठा है और केजरीवाल धोखा है- श्री @Ramlal,NOT,NONE,NONE,0
hasoc_hi_6127,#CWC19 #INDvsBAN मैच से 8 घंटे पहले जानें बर्मिंघम में कैसा है मौसम का हाल.  @BCCI @BCBtigers   https://www.wahcricket.com/news/world-cup-2019-weather-update-of-india-vs-bangladesh-match-from-birmingham-uk-138796 …,NOT,NONE,NONE,0
hasoc_hi_4408,"देशभक्त साथियों  अपने प्रिय सांसद को फोन/SMS कर एकबार जरूर पूछिए कि:    समान शिक्षा, समान चिकित्सा, समान नागरिक संहिता, धर्मांतरण विरोधी कानून, जनसंख्या नियंत्रण कानून और घुसपैठ विरोधी कानून कब बनेगा?    चुनाव सुधार, पुलिस सुधार, न्यायिक सुधार, शिक्षा सुधार और प्रशासनिक सुधार कब होगा?",NOT,NONE,NONE,0
hasoc_hi_5366,India Captain Virat Kohli: Bangladesh has played really good cricket in tournament. They deserve a lot of credit for the fight they put up. Really happy that we qualified for semi-final with 1 more game to spare. Very happy with the way team has played so far. (File pic) #CWC19,NOT,NONE,NONE,0
hasoc_hi_3126,जयपुर मे दिल दहला देने वाली घटना 7 साल की बच्ची का बलात्कार बच्ची हॉस्पिटल मे ज़िंदगी और मौत की जंग लड रही है    जो हुआ है वह मानवता के नाम पर कलंक है ऐसे अपराधियों को सख्त सजा होनी    @RubikaLiyaquat और @anjanaomkashyap जायरा से फुर्सत मिल जाए तो एक हल्ला बोल देना इस मासूम के लिए,NOT,NONE,NONE,0
hasoc_hi_7328,#AIMIM Marathwada President Feroz  lala sahab today Addressed Party Workers Meeting At Ahmedpur Latur District Maharashtra.,NOT,NONE,NONE,0
hasoc_hi_3888,हमें शोध परियोजनाओं के माध्यम से स्थानीय समस्याओं का निदान ढूंढना चाहिए ।   हमारी आवश्यकताओं के आधार पर अनुसंधान केंद्रित होना चाहिए ।  यह हर्ष का विषय है कि नए भारत के निर्माण की आधारशिला के रूप में हमारी शोध संस्थाएं वैश्विक परिवेश में भारत को नई पहचान दिलाने के लिए प्रयासरत है।,NOT,NONE,NONE,0
hasoc_hi_7729,"जिस समय भाजपा भोपाल से आतंकवाद की आरोपी #प्रज्ञा_ठाकुर को टिकट दे रही थी,ठीक उसी समय राहुल गांधी केरल में माकपा के गढ़ अलथुरा में एक दलित मजदूर की बेटी #राम्या_हरिदास को टिकट दे रहे… https://www.instagram.com/p/Bx2uUZSFdgRsqcoUaCQDJHHziwOVouAEKktTec0/?igshid=1vrg72w9oz1vc …",NOT,NONE,NONE,0
hasoc_hi_4039,"मोमिन वो नही जिसकी महफ़िल पाक है,  मोमिन वो है जिसकी तन्हाई पाक है।     - हज़रत अली",NOT,NONE,NONE,0
hasoc_hi_3766,मेरा देश बदल रहा है  एक समय था जब गठबंधन बनाकर सरकार बना लिया जाता था   पर अब गठबंधन बनाकर विपछ बनाया जा रहा है,NOT,NONE,NONE,0
hasoc_hi_957,"असत्य की शक्तियाँ समाज के सच न बोल पाने की कमजोरी का फायदा उठाती है और समाज को कायर, छल/कपट और धोखे से भरी भीड़ में बदल देती है ।..   इसलिए सच कहने की चुनौती हमेशा बनी रहती है ।   -जेम्स डब्ल्यू डगलस",NOT,NONE,NONE,0
hasoc_hi_7251,"ये जो तुमने माथे पे बिंदिया लगाई है,  सच कहूँ, बिंदिया  की शोभा बढाई है।    ये जो तुमने कलाई में चूडियाँ पहनी हैं,  सच कहूँ, चूडियों की शोभा बढाई है ।।  #हिन्दी_शब्द                                       #शब्दनिधि",NOT,NONE,NONE,0
hasoc_hi_1546,All best wishes Gathbandhan insha allah 65 seat milegi bus evm ki chuki daari krni hai,NOT,NONE,NONE,0
hasoc_hi_6031,Ye neta log hamesha bade logo se hi kyun milte he or bhi he  Jinki vajah se vo jitte he  Wo he jantaYe neta log hamesha bade logo se hi kyun milte he or bhi heJinki vajah se vo jitte heWo he janta…,NOT,NONE,NONE,0
hasoc_hi_3284,"झांसी की आन, बान और शान की रक्षा के लिए अपने प्राणों की आहुति देने वाली वीरांगना #महारानी_लक्ष्मीबाई जी की पुण्य स्मृति को कोटिशः नमन।  #लक्ष्मीबाई ने अपने शौर्य और सैन्य कौशल से रणभूमि में अंग्रेजों को धूल चटाई और इतिहास के पन्नो में अपना नाम स्वर्णिम अक्षरों में दर्ज कराया।",NOT,NONE,NONE,0
hasoc_hi_2230,मोदिजी बस् अॉर्डर दिजीये भेनचोद   पुरे पथ्थरबाजकश्मिर के खत्म नही कर दिये तो कहना|मोदिजी हम आपके सेवक है और आपकी ही तरह चौकिदार भी है| हम आपके लिये जी भीसकते और मर भी सकते है|           मैभी चौकिदार हुं.                       ---------@@@-----------,NOT,NONE,NONE,0
hasoc_hi_555,नोएडा में दो इमारतों के बीच महिला की लाश मिलने से सनसनी। दोनों इमारतों के बीच गैप कम होने के कारण लाश निकालने में पुलिस नाकाम। देखिए मौका-ए-वारदात से 'आजतक' संवाददाता @arvindojha की #ReporterDiary  अन्य वीडियो: http://bit.ly/IndiaTodaySocial …,NOT,NONE,NONE,0
hasoc_hi_1380,"भाजपा के जीतने या हारने से मुझे कोई फर्क नहीं है , पर  #कन्हैया_कुमार का सूपड़ा साफ होने से दिल खुश हो गया।।",NOT,NONE,NONE,0
hasoc_hi_2935,मेरे सांवरे  अगर तुम खुश होते हो तो कदायी बख्श देते हो    अगर तुम नाराज होते हो तो बादशाही बख्श देते हो    गर तुम अपना बनाते हो तो सब कुछ लूट लेते हो  #राधेराधे,NOT,NONE,NONE,0
hasoc_hi_701,"देश में अलग अलग जगह पर दिल दहलाने वाली घटनाएं सामने आ रही है,  एक तो संस्कारो की कमी है या कानून व्यवस्था का डर ही  खत्म हो गया है।  @Anjupra7743",NOT,NONE,NONE,0
