text_id,Text,task_1,task_2,task_3,Label
hasoc_hi_7219,A muslim forcing other muslim to chant Jai Shree Ram!!!  #ModiHaiTohMumkinHai  #Tabrez,NOT,NONE,NONE,0
hasoc_hi_2220,"अगर रंग का असर इतना होता है। कि हुनर मायने न रखे और टीम मैच हार जाए तो महबूबा जी वो रंग भी बताएं जिससे पत्थरबाज सुधर सकते हैं, वो रंग भी बताएं जिससे हिंदुस्तान का खाना और पाक का गाना छूटता हो और देश के टुकड़े का ख्याल जाता हो। कसम से मैं अपने खर्चे पर उन रंगों के कपड़े भिजवाऊंगा।",NOT,NONE,NONE,0
hasoc_hi_6250,बैलेट पेपर के बजाए ईवीएम के माध्यम से चुनाव की सरकारी जिद से देश के लोकतंत्र व संविधान को असली खतरे का सामना है। ईवीएम के प्रति जनता का विश्वास चिन्ताजनक स्तर तक घट गया है। ऐसे में इस घातक समस्या पर विचार करने हेतु अगर आज की बैठक बुलाई गई होती तो मैं अवश्य ही उसमें शामिल होती।,NOT,NONE,NONE,0
hasoc_hi_1485,"निसंदेह मैं सुरजेवाला जी से बात करूँगा,लेकिन सुरेश जी, श्री कल्कि पीठाधीश्वर को शुक्राचार्य और कांग्रेस आचार्य बोलने वाले भाजपा के “महान” प्रवक्ताओं से आपको भी बात करनी चाहिये.",NOT,NONE,NONE,0
hasoc_hi_5214,"Galatfahmi bht bdi thi ,or election k josh m galli dena kisi ko ,ek sath gathbandan m aa jana ,janta smjhti h sir",NOT,NONE,NONE,0
hasoc_hi_1911,"#दोबारा मोदी सरकार और सांसद चुने जाने पर मैं मनोज तिवारी धन्यवाद यात्रा में आप को व आपके मित्रों को आमंत्रित करता हुँ, जो आज 2 जून 7 am से पाँचवाँ पूस्ता,मदर डेयरी,गामड़ी से शुरू होगी।  आप साथियो सहित समय से पहुँचे तो आनंद होगा @BJP4Delhi",NOT,NONE,NONE,0
hasoc_hi_3319,मै प्रशांतभूषण साहाब से अपील करता हू वो तबरेजखान का केस लड़े और दोषियों कौ ही नही दोषी पुलिस वालों को भी सजा दिलवायें,NOT,NONE,NONE,0
hasoc_hi_402,"मा.@myogiadityanath जी 17 जातियों को अनुसूचित जाति में शामिल करने से पहले इन जातियों को पिछड़ी जाति के सूची से बाहर करें और इन 17 जातियों का कोटा निर्धारित करें तभी इन जातियों को अनुसूचित जाति में मिलने वाली सुविधाएं मिल पाएगी,यह तभी संभव है,",NOT,NONE,NONE,0
hasoc_hi_3243,"कीमत लगभग 13,000 रुपये से शुरू, पढ़ें क्या है खास..",NOT,NONE,NONE,0
hasoc_hi_5344,"बहुत बहुत शुक्रिया।    यह ख्याले खाम है,खूबसूरती चेहरे का नाम है।  ख्याल अच्छा हो तो,,सीरत भी अच्छी होती है।    नईम  #बज़्म #हिंदी_शब्द #बज़्म_ए_इख़लास   @10398108Ritesh @Shaheen31304594   @Azzuwrites @queen_hoon11   @Abdal__Abdullah @Mansi94893004   @SalehaIqbal6 @Khushi_eik_Pal",NOT,NONE,NONE,0
hasoc_hi_2784,Sir ji evm set hai ye bihar gujrat madhypardedh ki trah set karengeAur up me samajwadi party se jada bsp ko sit denge,NOT,NONE,NONE,0
hasoc_hi_2369,संसदीय दल की बैठक में प्रधानमंत्री नरेंद्र मोदी ने सांसदों से कहा कि सदन में उपस्थित रहें: @RajivPratapRudy.  @siddharatha05 की #ReporterDiary  अन्य वीडियो: http://bit.ly/IndiaTodaySocial …,NOT,NONE,NONE,0
hasoc_hi_6158,मुझको जालिम का तरफदार नहीं लिख सकते  कम से कम वो मुझे लाचार नहीं लिख सकते  और जान हथेली पर रख कर बोलता हूं जो सच  उसको इस मुल्क का अखबार नहीं लिख सकते  एम एस हाशमी    #Justice_for @ZakirAliTyagi,NOT,NONE,NONE,0
hasoc_hi_3285,अपनी सरकार के भी कुछ पोस्ट दाल दिया करो,NOT,NONE,NONE,0
hasoc_hi_2984,पता नहीं साऊथ वाले #हीरो के साथ क्या मसला है   #कमीने लोग हर फिल्म में २ -२ हीरोइन रखते है !  और हम जैसे सिंगल इंसानो को बोला जाता है #गर्ल सखी   एक ही रखना।   तो क्या भाई साहब वहाँ आप #मज़े करो और   हम यहाँ एक से संतुष्ट होने को बोलते है इतना बड़ा #झोल कैसे ??,NOT,NONE,NONE,0
hasoc_hi_4487,"अकेलेपन में इतने अकेले हो गए है कि खामोशी भी अब खामोश है!!  चंद पलो के लिए ज़माने से नाराजगी क्या दिखाई अब हर कोई नाराज़ है !!  दर्द को ब्यान करता वो रंगीन आंसू भी आज खामोश है, शायद अकेलेपन से   वो भी नाराज़ है!!  #हिन्दी_शब्द  #शब्दनिधि  #अकेलापन",NOT,NONE,NONE,0
hasoc_hi_6236,किसी लड़की की बारात दरवाजे पे हो और लड़की को बंधक बना के 8 घण्टे से उससे रेप हो रहा हो ..क्या बीत रही होगी उस लड़की ओर उसके परिवार पर  ऎसा ही हुआ है कानपुर में जिस कानून व्यवस्था का योगी जी हर जगह प्रचार करते हैं वहां कानून नाम की कोई चीज़ ही नहीं है l  @Anjupra7743,NOT,NONE,NONE,0
hasoc_hi_6274,जब कोई नही सुने बात आपकी थाने में।    नमो एप्लिकेशन पर शिकायत कीजिए    बात आपकी  पहुँच जाएगी पूरे जमाने मे।    सरकार नई  है ऑफिसर है पुराने     अब नई बात चली है जमाने मे।    #NoOneForHindu पर ट्वीट न करें।  #NamoApp अपने फोन पर इस्तेमाल करे।,NOT,NONE,NONE,0
hasoc_hi_1737,"काबुल में सैन्य इमारत के पास कार बम विस्फोट, अब तक 53 लोगों के घायल होने की खबर https://abpnews.abplive.in/world-news/afghanistan-kabul-car-bomb-blast-at-least-53-injured-1158023 … #KabulBlast",NOT,NONE,NONE,0
hasoc_hi_2701,भीम आर्मी चीफ चन्द्रशेखर आज़ाद ने भारत चलाना बोला था न कि जलाना जैसा छि न्यूज़ ने एजेंडा चलाया @TheLallantop ने भी किया @BhimArmyChief की बात का समर्थन।   https://www.thelallantop.com/jhamajham/bhim-army-chief-chandrashekhar-said-bharat-chalana-jaante-hain-in-his-muzaffarnagar-rally/ …   https://www.thelallantop.com/jhamajham/bhim-army-chief-chandrashekhar-said-bharat-chalana-jaante-hain-in-his-muzaffarnagar-rally/amp/#click=https://t.co/U6t05LWN1F …,NOT,NONE,NONE,0
hasoc_hi_7577,#ExtensionStudio चैट में सीधे जुड़िए @sardanarohit के साथ शाम 6 बजे और पूछिए अपने सवाल http://bit.ly/ChatWithRohit ,NOT,NONE,NONE,0
hasoc_hi_5459,दिल्ली एयरपोर्ट पर सिरफिरे आशिक़         का कटरीना पर 'हमला'!      विवाद से बचने के लिए      'साधु' बने आमिर!    पापा के प्यार में दीपिका ने   किया पति को नज़रअंदाज़!,NOT,NONE,NONE,0
hasoc_hi_3465,पाखंडियो को अंधभक्त चाहिए...  चाहे किसी भी धर्म के अंधभक्त हों...  'क्योंकि अंधभक्त अधिकारों की लड़ाई नही लड़ते...।।',NOT,NONE,NONE,0
hasoc_hi_7468,जब चुनाव के दौरान मोदी ने विजय माल्या को जेल में डलवा दिया था तो फ़िर वह आज #CWC19 में #INDvsAUS का मैच देखने कैसे पहुँच गया ?,NOT,NONE,NONE,0
hasoc_hi_1058,Ab nhi dikh rha kya midia valo ko jungal raaz,NOT,NONE,NONE,0
hasoc_hi_1806,"ना नमाज़ के लिए #मंदिर खोलिए, ना पूजा के लिए #मस्जिद !  बस इंसानियत को अपनाकर आपस मे प्यार बनाए रखिए बाकी फर्जी सेकुलर बकैती की देश मे कोई ज़रूरत नही है। #EidUlFitr पर एक संदेश -     मजहब का अपना अलग स्थान रहने दो ~   मैं   इंसान   हूँ   मुझे   इंसान   रहने   दो  ~  #shahrukhsiddiqui",NOT,NONE,NONE,0
hasoc_hi_6896,"व्यवहारिक ज्ञान के साथ देश की अर्थव्यवस्था को मजबूती प्रदान करने पर ध्यान दिया जाएगा। यह शोध राष्ट्रीय और अंतरराष्ट्रीय महत्व का होगा, मुझे आशा है कि इस प्रकार की योजनाएं देश के सामाजिक-आर्थिक परिवर्तन में उत्प्रेरक की भूमिका निभाएंगी ।",NOT,NONE,NONE,0
hasoc_hi_5954,"दंगाई मस्त, पुलिस पस्त! #ExtensionStudio @sardanarohit के साथ: http://bit.ly/ChatWithRohit ",NOT,NONE,NONE,0
hasoc_hi_1409,"Congress ko sath liya hota to up ka results kuch or hota, anyway best of luck",NOT,NONE,NONE,0
hasoc_hi_1102,परम वीरांगना महारानी #लक्ष्मीबाई को पुण्यतिथि पर कोटि-कोटि नमन,NOT,NONE,NONE,0
hasoc_hi_1122,देखे हो ना... #सुअर का #शिकार कैसे घेर कर   किया जाता है!  'बस ध्यान रखना'  - #बालासाहेब ठाकरे    #TempleTerrorAttack,NOT,NONE,NONE,0
hasoc_hi_3537,"तेलंगाना: महिला अधिकारी की पिटाई का VIDEO वायरल होने पर एक्शन में आए CM, टीआरएस MLA का भाई गिरफ्तार    https://abpnews.abplive.in/india-news/woman-forest-dept-official-assaulted-in-telangana-trs-mla-brother-arrested-1157694 …",NOT,NONE,NONE,0
hasoc_hi_4872,जय भोले नाथ जी की .. हर हर महादेव,NOT,NONE,NONE,0
hasoc_hi_2461,"“मनुष्य कहाँ है?” हिन्दू हैं, मुसलमान हैं, ईसाई हैं, ब्राह्मण हैं, क्षत्रिय हैं, वैश्य हैं, शूद्र हैं, या जातियों में बटने वाले आज मनुष्य कँहा है..?बंगाली, पंजाबी, गुजराती, महाराष्ट्री, कर्नाटकी आदि सैकड़ों हैं पर मनुष्य कहाँ हैं?  @ashokshandilya @aanjaneydas @ManjuChattarjee",NOT,NONE,NONE,0
hasoc_hi_6944,"#EidMubarak   May the spirit of brotherhood, love spread across #India Let us all join hands to eliminate hatred, violence & terrorism",NOT,NONE,NONE,0
hasoc_hi_250,"जिन नैनों में तुम बसे दूजा कौन समाऐ,  धागा हो तो तोड़ दूं प्रीत ना तोड़ी जाऐ...!!!",NOT,NONE,NONE,0
hasoc_hi_1630,"ये रमज़ान सिर्फ़ रोज़े रखने का महीना नहीं।   जबकि इबादत का महीना है।    याद रखे आपका ग़रीब पड़ोसी चाहे हिंदू हो या मुस्लिम वो भूखा ना रहे।    ज़कात अदा करे ये ग़रीबों का हक़ है।    दिल खोलकर ख़ैरात करे, आपके घर से कोई ख़ाली हाथ ना जाए।    पता नहीं अगला रमज़ान हमें नसीब हो या ना हो।",NOT,NONE,NONE,0
hasoc_hi_5822,मुफ़्ती और अब्दुल्लाओं के झूठ का पर्दाफाश    धारा 370 का पूरा सच कपिल जी के साथ    जम्मू कश्मीर का वो सच जो हमसे छिपाया जाता हैं आखिर कौन सी मजबूरी थी जो टेम्परेरी एक्ट को आजतक ढोया जा रहा है    देशहित में धारा #370  ओर 35A का हटना नितांत आवश्यक है...  जय हिंद  जय भारत  @KapilMishra_IND,NOT,NONE,NONE,0
hasoc_hi_4292,"क्या कुर्मी समाज मेरे राजतिलक पैर के अंगूठे से किये जाने वाली बात भूल गए हैं मैंने आरक्षण गरीब वर्ग के लिए लागू किया था जिससे इस वर्ग का उत्थान हो सकें और अंधविश्वास में न फसा रहे।            शाहूजी महाराज,",NOT,NONE,NONE,0
hasoc_hi_2868,रूद्रप्रताप सिंह.यादव गोरखपुर उत्तरप्रदेश    अखिलेशवा के त बहुत कुछ कहे के मन करत बा अखिलेशवा के त बहुत कुछ कहे के मन करत बा …,NOT,NONE,NONE,0
hasoc_hi_244,"दिल्ली: मंदिर में तोड़फोड़ के बाद चावड़ी बाजार इलाके में तनाव, पार्किंग से शुरू हुई थी लड़ाई",NOT,NONE,NONE,0
hasoc_hi_7379,दिल्ली में घर के अंदर घुसकर गन पॉइंट पर लूट की वारदात को अंजाम दे रहे हैं बेखौफ बदमाश    #Delhi   https://abpnews.abplive.in/india-news/inside-the-house-looted-innocent-people-at-gun-point-in-delhi-1157623 … (रिपोर्ट- @singhanjali ),NOT,NONE,NONE,0
hasoc_hi_5778,चाट ते रहो  चाट ते रहो  चाट ते रहो चाट ते रहोचाट ते रहोचाट ते रहो …,NOT,NONE,NONE,0
hasoc_hi_1638,"एक अश्क का समुंदर छुपा था  इस पलकों के पीछे,  एक प्यार का सागर बसा था  इस दिल के भीतर,  कुछ अजनबी थे हम ये दुनिया के लिए  जो आया वो बस छल ही देता गया,  दिल इतना नाज़ुक था  की टूटे हुए दिल को भी लोग तोड़ते गए,  हम एक प्यार की आस में  खुद को ही मिटाते गए..  #पराग_ड्रीम  #हिंदी_शब्द",NOT,NONE,NONE,0
hasoc_hi_4324,"जल संरक्षण की दिशा में महत्वपूर्ण योगदान देने वाले व्यक्तियों का, स्वयं सेवी संस्थाओं का, और इस क्षेत्र में काम करने वाले हर किसी का, उनकी जो जानकारी हो, उसे आप #JanShakti4JalShakti के साथ शेयर करें ताकि उनका एक डाटाबेस बनाया जा सके: पीएम जी ।",NOT,NONE,NONE,0
hasoc_hi_2498,"जायरा वसीम के मैनेजर का दावा, बॉलीवुड छोड़ने को लेकर जायरा ने नहीं लिखी फेसबुक पोस्ट   #zayrawasim #dangalgirl #Bollywood",NOT,NONE,NONE,0
hasoc_hi_4998,"वो Chemistry वाली क्लास,  और सबका एक-दूजे के   कंधे पर सर रख कर सो जाना !!    वो मैथ की क्लास में,  सबका Silence दिखाना,  वो पानी पीने के बहाने   पूरा School घूम आना  !!    सच में बहुत क़ीमती थे वो पल,  पता नहीं अब सब ऐसे लगता हैं की   बहुत कुछ छूट सा गया है !! #BFF  https://twitter.com/iamdkt12/status/1144940058740264960?s=19 …",NOT,NONE,NONE,0
hasoc_hi_6887,इसको सब बाय-बाय बोलो बे!!   ये जा रही है पत्थरबाज बनने   #zayrawasim,NOT,NONE,NONE,0
hasoc_hi_880,"नोटबंदी के बाद देश में भ्रष्टाचार बढ़ा - निर्मला सीतारमन. वित्त मंत्री, भारत सरकार",NOT,NONE,NONE,0
hasoc_hi_3298,अब वैज्ञानिकों ने पाया है कि थर्ड-हैंड धूम्रपान (टीएचएस) भी किसी व्यक्ति के श्वसन स्वास्थ्य पर असर डाल सकता है. इससे जीन एक्सप्रेशन में बदलाव से हो सकता है.,NOT,NONE,NONE,0
hasoc_hi_339,15 may पहाड़ों के बीच आदिवासी क्षेत्र में एक ऐसी मीटिंग जिसने @narendramodi जी की आदिवासी क्षेत्रों में पहुँच बताती है @BJP4Delhi @amitmalviya,NOT,NONE,NONE,0
hasoc_hi_3399,योगी आदित्यनाथ भारत का अकेला ऐसा मुख्यमंत्री है !!    जिसे यूपी को छोड़कर बाकी हर राज्य की चिंता है !,NOT,NONE,NONE,0
hasoc_hi_6938,BJP महासचिव कैलाश विजयवर्गीय के विधायक बेटे आकाश ने आज अतिक्रमण हटाने पहुँचे नगर निगम दस्ते के अधिकारियों की बैट से की पिटाई..सरेआम गुंडागर्दी की तस्वीरें वायरल,NOT,NONE,NONE,0
hasoc_hi_1359,"यूपी पॉवर कॉर्पोरेशन के ऑफिस का एक दृश्य     अधिकारी- स्कोर चेक करना कौन सी टीम बैटिंग कर रही है    कर्मचारी- कहाँ सर! इंडिया की ही बैटिंग थी लेकिन पानी बरस गया,मैच रुका     अधिकारी- वहां इंग्लैंड में बारिश हो गयी और तू यहां बैठकर मक्खियां मार रहा है? उठ और जाकर मोहल्ले की लाइट काट!",NOT,NONE,NONE,0
hasoc_hi_3419,आप हमारी वेबसाइट पर खबरें पढ़ने के साथ साथ लाइव टीवी भी देख सकते हैं- http://abpnews.abplive.in/livetv ,NOT,NONE,NONE,0
hasoc_hi_2799,"तेल कंपनियों ने लगातार चौथे दिन रविवार को तेल के दाम में वृद्धि जारी रखी। दिल्ली, कोलकाता, मुंबई और चेन्नई में पेट्रोल-डीजल महंगा हो गया है। #PetrolPrice #Petrol #Diesel",NOT,NONE,NONE,0
hasoc_hi_3132,डॉ कफील खान जी को बधाई एवं शुभकामनाएँ  जूनियर कफील का इस दुनिया मे स्वागत है  @drkafeelkhan,NOT,NONE,NONE,0
hasoc_hi_5338,एक माँ का लाल छीन लिया   वजह सिर्फ इतनी की #मुसलमान था वो.  #तबरेज_अन्सारी  बोल तो दिया था #जयश्रीराम फिर मार क्युं डाला हरामखौंरौं?,NOT,NONE,NONE,0
hasoc_hi_4860,"लिंचिंग के लिए लालायित श्री #तरबेज ने उसी समय तय कर लिया था कि खानदान की परम्परा को न केवल आये बढायेंगे बल्कि पिता का खोया सम्मान #लिंचिंग के रूप मे अर्जित करके दम लेगें ।     बचपन से ही वो अपने उद्देश्य की प्राप्ति मे जी जान से जुट गये,छोटी मोटी चोरियो मे उन्हे सफलतायें भी मिली।",NOT,NONE,NONE,0
hasoc_hi_952,"#ध्रुव_त्यागी की हत्या हिंदू या मुसलमान की नहीं बल्कि इंसानियत की हत्या है,   क़ातिल दरिन्दो के खिलाफ कड़ी से कड़ी कार्यवाही की जानी चाहिए |    #DhruvTyagi",NOT,NONE,NONE,0
hasoc_hi_5259,जहर भी #फेल है  》  कुछ लोगों की #जुबान के आगे  कुछ तो पुरे फेल,NOT,NONE,NONE,0
hasoc_hi_5879,"भारत में गरीबी बेरोजगारी पांच साल में इस कदर खत्म हो गई कि टीडीपी के चार सांसदों खुश होकर बीजेपी में शामिल हो गये,,  @ziddy_zoya_ @RavishKumar_ @BebakAawaj @Anjupra7743",NOT,NONE,NONE,0
hasoc_hi_2185,"रात भर चलती रहती हैं अंगुलियां मोबाइल पर, किताब सीने पर रख कर सोये एक ज़माना हो गया है...  उन दिनों में किताब के बिना नींद नहीं आती थी हमे, और आज मोबाइल के बिना नींद नहीं आती है...  ™रामनिवास भारतीय",NOT,NONE,NONE,0
hasoc_hi_1852,"किसी को सत्ता बचानी है तो किसी को भविष्य में सत्ता हासिल करनी है, इसलिए लाशों के ढेर पर चढ़ जाते हैं नेता.. और मरता कौन है.. सिर्फ और सिर्फ बेवकूफ समर्थक/कार्यकर्ता  #पश्चिम_बंगाल   #KailashVijayvargiya   @manakgupta",NOT,NONE,NONE,0
hasoc_hi_373,Hm evm evm chillana chalu kro..Dusra kadam kun sa hai..aatmhatya n karna bhaiya,NOT,NONE,NONE,0
hasoc_hi_1022,कोहली मंत्र दे रहे थे लेकिन हार्दिक-जाधव के बीच अलग ही खिचड़ी पक रही थी,NOT,NONE,NONE,0
hasoc_hi_3684,जिस देश में #कन्हैया_कुमार जैसा पढ़ा लिखा युवा हार जाए #आतंकवादी  जीत जाये  उस देश की जनता का क्या कहना ?,NOT,NONE,NONE,0
hasoc_hi_1188,"Sunday Morning - मेरी विधानसभा में जनसंपर्क, पदयात्रा और विकास कार्यों का निरीक्षण",NOT,NONE,NONE,0
hasoc_hi_697,"जाने कितने बलात्कारों का आरोपी , जिस के आश्रम में नरकंकाल मिले , उस बाबारामरहिम के लिये बीजेपी कहती है कि जेल में इसका आचरण सही है,,,",NOT,NONE,NONE,0
hasoc_hi_3455,देखो हमारी दीदी को मोबाइल चलाते राहुल गांधी दिख गए लेकिन 200 बच्चों मौत पे खामोस मोदी नही दिखे?    ऐसे पत्रकारों को PMO ऑफिस मे 4 घंटे ट्रेनिंग दी जाती है विपक्ष की छोटी-छोटी बातों का बतंगड़ बनाने के लिए।    लगी रहो बहिंन जी देशहित को बर्बाद करने में तुम्हारा नाम भी याद किया जाएगा।,NOT,NONE,NONE,0
hasoc_hi_5565,"रातमा त फूललाई पनि था हुँदैन, बिहान मन्दिर जाने की चिहान?  #शुभ_रात्री",NOT,NONE,NONE,0
hasoc_hi_7136,अंजना जिस तरह से डॉक्‍टर को धमका रहीं थीं और जिस निरहभाव से डॉक्‍टर इस बेहया मोहतरमा को अपनी विवशता समझाने की कोशिश कर रह था।    वह मुुझसे तो देखा ही नहीं जा रहा था। बेड पर बच्‍चे तड़प रहे हैं।     इससे निम्‍नस्‍तर इन लोगों को हो नहीं सकता। ये दया के पात्र हैं।    #AnjanaOmKashyap,NOT,NONE,NONE,0
hasoc_hi_3791,"प्रिय देशभक्त साथियों,    बाबा साहब अंबेडकर, सरदार पटेल और श्यामा प्रसाद जी का #सम_विधान का सपना साकार करने के लिए शनिवार 6 जुलाई शाम 5 बजे इंडिया गेट से #एक_देश_एक_विधान अभियान शुरू किया जाएगा।    आप आइयेगा जरूर    @KapilMishra_IND @AdvAshwaniDubey @ippatel",NOT,NONE,NONE,0
hasoc_hi_2888,बड़ी खबर उतने ही चरण में मतदान होंगे जितने बीजेपी सांसद ने  मारे थे जूते                 %FollowBack,NOT,NONE,NONE,0
hasoc_hi_5329,17 जातियों को अनुसूचित जाति में शामिल करने के योगी सरकार के प्रस्ताव पर अध्ययन के बाद होगा फैसला: केंद्रीय राज्य मंत्री @RamdasAthawale  (@siddharatha05)  #ReporterDiary  अन्य वीडियो: http://bit.ly/IndiaTodaySocial …,NOT,NONE,NONE,0
hasoc_hi_3324,"घासलेट में बत्ती डाल उजाले तलाशती थी  चंद निवाले पेट में पहुँचे , उसका इंतज़ाम बड़ी शिद्दत से करती थी  वो गृहिणी इतनी सुघड़ होती थी , नमक रोटी भी  मिष्ठान्न की तरह परोसती थी ..  अंधेरों से डरकर हार नहीं मानती थी..    #कंचु  #हिंदी_शब्द",NOT,NONE,NONE,0
hasoc_hi_1858,मंदिर को तोड़ने वाली भीड़ के नारे सुनकर मुझे विश्वास नही हो रहा हम दिल्ली में है!!!    मुझे तो एक बार ऐसा लगा हम जिहादियों के देश में बैठे है।     @DelhiPolice को ऐसी भीड़ का नेतृत्व करने वाले और उपद्रव मचाने वालों के खिलाफ सख़्त से सख़्त कार्यवाही करनी चाहिये  @KapilMishra_IND @ANI,NOT,NONE,NONE,0
hasoc_hi_1533,"पूर्वांचल के गली गली में मोदी मोदी गूँज रहल बा..  जात पाँत के गिरल देवलिया,सब विकास के पूज रहल बा..  महामिलौटी गिरल बनौटी सब अपने में जूझ रहल बा,  हर हर मोदी घर घर मोदी, सबके फुलवे सूझ रहल बा @BJP4Delhi",NOT,NONE,NONE,0
hasoc_hi_159,#नीच आदमी तेरे भाजपा कार्यकर्ता तो खुलेआम twitter पे female को गाली देते हे    ch . @GautamGambhir,NOT,NONE,NONE,0
hasoc_hi_635,सत्येंद्र जैन के द्वारा मेरे खिलाफ मानहानि का केस किया गया था    श्री @AdvAshwaniDubey जी की दलीलों के बाद आज अदालत ने इस मुकदमें में मेरे खिलाफ जो नोटिस दिए गए उस नोटिस पर रोक लगाने का आदेश दिया है,NOT,NONE,NONE,0
hasoc_hi_3809,"ये जो #friendship डे विश किये जा रहे हैं  .  अभी 2  हजार मांग लूं तो 4 दिन फ़ोन नही उठाएंगे #कमीने,",NOT,NONE,NONE,0
hasoc_hi_1678,भारतीय क्रिकेट बोर्ड मूझे टीम इंडिया की जर्सी पर OPPO INDIA की जगह  #जयश्रीराम का add देना कितने पैसे देने पड़ेंगे ?     @BCCI @imVkohli @sachin_rt @msdhoni @GautamGambhir @narendramodi @RajatSharmaLive @HMOIndia https://twitter.com/atulbegwani5454/status/1144929543343366145/photo/1pic.twitter.com/qzDJ0mVVrW ,NOT,NONE,NONE,0
hasoc_hi_863,"अगर “अल्लाह हु अकबर” कहकर फूटने वालों का कोई धर्म नहीं होता है तो “जय श्री राम” कहकर कूटने वालों का धर्म हिंदू कैसे हो गया।    नेताओं के भरोसे रहोगे तो ऐसे ही अत्याचार सहते रहोगें, अपने धर्महित के लिए जिस दिन एकता के साथ खड़े हो जाओगे उस दिन ये सब पैरों में नजर आयेंगे।  #जय_श्री_राम",NOT,NONE,NONE,0
hasoc_hi_1975,"शर्म करो डॉक्टरो एक थप्पड़ खाई और    हड़ताल पर चले गए..    पत्रकारों को देखो, मुंह पर #मुतवाकर भी खुश हैं !",NOT,NONE,NONE,0
hasoc_hi_5934,"World Cup 2019: निकोलस पूरन बोले, 'भारत के खिलाफ खोया सम्मान पाने की कोशिश करेंगे'  https://www.wahcricket.com/news/world-cup-2019-nicholas-pooran-says-will-try-to-restore-lost-pride-in-west-indies-cricket-in-india-series-138815 …",NOT,NONE,NONE,0
hasoc_hi_1521,"पायलों का संगीत तेरी,मेरी रूह को क्यों सहलाता है  जब भी तुझको देखता हूँ,क्यों तुझ पर प्यार आता है    ~अशोक मसरूफ़  #बज़्म #TMG #दिल #अदब #शायरी #kavya  @Hindi_shabd_htl #शब्दनिधी #शब्दशक्ति   #बज़्म_मासिक_प्रतियोगिता #बज़्म_ए_इख़लास  #शब्द #हिंदी   @queen_hoon11 @Kavita_Kosh   @kuchshabd",NOT,NONE,NONE,0
hasoc_hi_2285,"एक ही शब्द बना है इनके लिए #नीच, सोच से भी और दिमाग से भी #जाहिल #ABHogaNyay #",NOT,NONE,NONE,0
hasoc_hi_1772,बीएसपी की आल इण्डिया बैठक कल लखनऊ में ढाई घण्टे तक चली। इसके बाद राज्यवार बैठकों का दौर देर रात तक चलता रहा जिसमें भी मीडिया नहीं था। फिर भी बीएसपी प्रमुख के बारे में जो बातें मीडिया में फ्लैश हुई हैं वे पूरी तरह से सही नहीं हैं जबकि इस बारे में प्रेसनोट भी जारी किया गया था।,NOT,NONE,NONE,0
hasoc_hi_4273,"देशवासियों से मेरा दूसरा अनुरोध है। हमारे देश में पानी के संरक्षण के लिए कई पारंपरिक तौर-तरीके सदियों से उपयोग में लाए जा रहे हैं। मैं आप सभी से, जल संरक्षण के उन पारंपरिक तरीकों को share करने का आग्रह करता हूँ : पीएम जी । @narendramodi #MannKiBaat",NOT,NONE,NONE,0
hasoc_hi_3506,Congratulations to @kuljeetschahal for being appointed as primary membership pramukh of @BJP4Delhi   सबको जोड़ना है..दिल से जोड़ना है    देश में मोदी दिल्ली में भाजपा  तभी बनेगी बात   दिल्ली चले मोदी के साथ,NOT,NONE,NONE,0
hasoc_hi_5163,"भतीजा “संयोजक” भाई “उपाध्यक्ष” और बहिन जी स्वयं, राष्ट्रीय अध्यक्ष.........लेकिन “परिवार वाद” कांग्रेस में है.",NOT,NONE,NONE,0
hasoc_hi_5174,"मन की बात LIVE: पीएम मोदी ने प्रेमचंद की कहानी 'ईदगाह', 'पूस की रात' और 'नशा' का जिक्र किया",NOT,NONE,NONE,0
hasoc_hi_6170,न्यूजीलैंड मस्जिद मैं शहीद हुए सभी लोगों को अल्लाह जन्नत नसीब करें और घर वालो को सबरे जमील अता करें आमीन,NOT,NONE,NONE,0
hasoc_hi_1100,मुंबई में कुर्ला के नेहरू नगर इलाके में जगह-जगह भर गया पानी। देखिए @divyeshas की ये #ReporterDiary  अन्य वीडियो: http://bit.ly/IndiaTodaySocial …,NOT,NONE,NONE,0
hasoc_hi_902,आपके इंतज़ार का दर्द तो हम चुपचाप सहते हैं;  क्योंकि आप ही हो जो हर पल हमारे दिल में रहते हो;  ना जाने हमें नींद आएगी भी या नहीं;  मगर आप ठीक से सो सको इसलिए आपको शुभ रात्रि कहते हैं।  शुभ रात्रि!,NOT,NONE,NONE,0
hasoc_hi_812,अपना दिल अपनी तबाही का सबब होता है..   ये जवानी का जमाना भी अजब होता है..,NOT,NONE,NONE,0
hasoc_hi_2087,Bhai Sahab scholarship ka btao??? Jo tumhari government me officer kha gye,NOT,NONE,NONE,0
hasoc_hi_5,जब बर्तन मांज कर आयी वो तो गालों ने बताया..!!    कि बर्तन काँच का कोई आज फिर से टूटा गया..!!  @YadavsAniruddh @Anjupra7743   @KaranwalTanu @AmbedkarManorma     follow  @Rana11639322,NOT,NONE,NONE,0
hasoc_hi_2445,"भाजपा अप्रत्याशित बहुमत से दिल्ली की सातों सीटें जीत रही है, आम आदमी पार्टी तीसरे नम्बर पर जा रही है और कई उम्मीदवारों की जमानत भी जब्त हो सकती है- श्री @ManojTiwariMP",NOT,NONE,NONE,0
